GSM1437844	GSM1437861	GSM1437885	GSM1437907	GSM1437921	GSM1437927	GSM1437936	GSM1437942	GSM1437959	GSM1437960	GSM1437968	GSM1437986	GSM1437991	GSM1437992	GSM1438013	GSM1438026	GSM1438031	GSM1438045	GSM1438048	GSM1438051	GSM1438056	GSM1438058	GSM1438061	GSM1438074	GSM1438078	GSM1438096	GSM1438107	GSM1438108	GSM1438121	GSM1437811	GSM1437814	GSM1437826	GSM1437827	GSM1437830	GSM1437834	GSM1437835	GSM1437846	GSM1437847	GSM1437848	GSM1437849	GSM1437858	GSM1437859	GSM1437865	GSM1437871	GSM1437873	GSM1437877	GSM1437882	GSM1437883	GSM1437890	GSM1437892	GSM1437904	GSM1437905	GSM1437911	GSM1437912	GSM1437913	GSM1437914	GSM1437917	GSM1437922	GSM1437923	GSM1437925	GSM1437928	GSM1437934	GSM1437954	GSM1437955	GSM1437957	GSM1437964	GSM1437966	GSM1437974	GSM1437975	GSM1437982	GSM1437989	GSM1437993	GSM1437998	GSM1437999	GSM1438000	GSM1438003	GSM1438005	GSM1438015	GSM1438016	GSM1438019	GSM1438040	GSM1438043	GSM1438044	GSM1438063	GSM1438068	GSM1438070	GSM1438079	GSM1438080	GSM1438085	GSM1438086	GSM1438089	GSM1438094	GSM1438102	GSM1438104	GSM1438106	GSM1438114	GSM1438118
SNORA79	-0.179173861030493	0.674134401160611	-0.706122295763384	1.08348510511851	-1.69760762990826	-0.917489618070014	-0.538954606207101	1.61364848001435	0.658731338370908	-1.17927322492265	-2.12689996208904	0.652246141887965	-0.0451480484473186	0.0285784083548961	-1.05002617543985	-0.619444732428195	0.259440322426439	1.1227386133282	0.010910362876061	0.150866489691384	-0.721763046879589	-1.18729434833438	-1.05636607195095	0.741440190436797	0.308713092391286	0.780014469626816	-0.495206372365261	-1.06863594324969	0.383217409479469	0.328304475915789	-0.95842109306769	1.04482598963109	1.58740952132992	-0.163938024261462	0.496329070778817	0.88075468929633	1.36457950934267	0.167654878310134	0.611805173599933	1.22329113806673	-0.479539463216918	0.160086050402911	0.887585326358737	0.990971160332035	0.0104008415118309	0.759221507096282	-0.702168949947384	-0.453828905051235	-1.49184788763191	0.7083285727403	0.851495133608056	-1.03857995589051	0.563413931143851	0.148982914081784	-0.831443440191872	0.153724912244875	0.349612773660749	0.0723387750714142	0.22146731451559	0.147638033504077	1.12658035070813	-1.13022118311348	0.306844909036513	-0.488944090487473	0.312337570351705	1.50035292776068	0.020953977729518	0.712177400381597	-0.279150956703817	0.157210161437513	-3.45100619561374	0.6594152142982	0.0579736715013905	0.494800352859522	0.0801610578199147	-1.53523420726277	0.442447397643854	0.91998259195537	0.985580784018263	-0.290855777894357	-1.9637097080902	-0.356916948885252	-0.00117016619043283	-2.2044275053259	-0.301907334424539	0.238350166257375	-0.411619735686453	0.478918770665741	0.633528110561758	1.11769833924656	0.907133478174177	-0.708833076338632	0.125220093621553	0.749270559190846	1.54056401602353	0.950009340416564	0.326616977474532
EIF3D	-0.422832289900332	-0.123574553825331	1.23297639548892	0.313382772448028	-1.19529419000261	-1.30078225076069	-0.325471468919988	-0.809565133860158	-0.572583733689381	-1.87893533722262	-1.53707870975785	-1.54730323864756	-0.298567841964859	-0.758953817654604	-0.691154901018024	-0.934496470352516	0.987417616157214	1.89301080288206	-0.681667790356046	-0.6387267541722	0.559960489849245	-1.31040810091139	-0.411856612651362	0.427508803370804	-0.240382199501467	1.35237911928804	-1.3987780434302	-1.19754428919109	-0.139086403496708	-1.00914222623052	-2.32189096340012	0.737863177314956	0.929536313573243	0.174803901587323	2.69922223150738	0.556124740579782	-0.101045600074129	0.158613834479412	2.38867416200005	1.84514537229051	-0.201241853001169	-0.459886389772876	0.791201316962594	-0.765757188654034	-0.719337896784274	-1.23017172064525	2.06861529124509	0.389263709111966	-1.15905605055195	1.06515136657284	0.863786951165832	-0.0997497488467575	-0.27060222870283	-0.517491988937317	1.24074275019705	0.171452614618038	3.92761904963337	0.704185415077487	0.87604741542445	-0.0912753995487876	1.39065277035514	0.522810257225224	1.40520507151374	-0.621438875833363	2.44486292911247	-0.102308926550801	-1.07264846555533	0.537817048939229	-0.0286787774467096	-0.906983773511238	-1.02524469468812	0.814411251947972	0.934085844235735	0.216818058191725	-1.67621724143871	0.0737517875706558	-0.643945836764378	1.00924003851149	1.12948697030021	0.558020616096524	0.0254068086882218	2.65677335416082	2.29410197350504	-1.89484999445791	-1.2031206560611	-0.488977011767372	-0.898201595770614	-1.12172943946901	-0.0329993119265425	0.695338365429942	0.0846365635865519	-0.117748260984382	-0.305266607992197	0.454029169626905	0.345209366842539	-0.176370733277644	-0.428439948546581
SWAP70	-0.16376954542317	-3.25545537820086	-1.91203230018243	-1.07441890193139	-1.85807278066347	-1.1467560607508	-1.36669502149495	-0.218195668577683	0.258357585660971	-1.48283437534132	-0.190600153809706	-1.25856269733992	-0.716663673768611	-0.910591555950076	-1.13003935438793	0.289041879777336	1.98017455501221	1.19545062465557	-0.746131968060788	-0.338742763730685	0.509203770870133	-1.94673740826105	-1.37285699757955	-1.06567983121745	-2.74382506186574	0.658542785354556	0.573523546459303	-0.15361480047581	1.48259151171675	-0.155774133550267	-0.954533172532479	0.0740477643075691	0.575433420984938	0.0520663010449928	0.771967788021994	0.913306408671126	-1.64618415678993	-0.24344330055177	-0.10160296070781	0.524522729063334	1.39207700372922	-0.274388453508034	-0.467774759018625	-0.445022258107754	-1.40887238745023	-2.66023148305722	1.76061526930681	-0.880294558702608	0.503541924026625	0.13221927384382	2.47361211589283	-0.187961368866045	-0.837851610830753	0.0567995958769821	0.117678777150171	-0.32920142823188	1.2360484539439	-0.188608790075293	0.140408342393845	-0.208873544940538	0.710060909034233	3.65143649754844e-05	-1.34632462934087	0.218530130350312	-0.102554040308654	0.0224255849398453	0.323675871628027	0.0299195207530914	-0.0633751453458239	-0.439357823129932	-1.48823532123432	-0.0377888314681855	-0.117475902432078	1.87098387596278	0.707645978142364	0.715823271606251	-0.31737247231501	1.98357241774279	2.02191452381995	0.298041430944953	-0.171207367690463	0.164738162070751	-0.0734296413625815	0.134282329266342	0.103205405467914	0.683553695027126	-0.374182625642195	-0.695901541333376	0.37311921982497	-0.667155626862678	-0.170043623484735	-0.292501744019002	0.264580037201909	1.14634011673932	-1.15335823645734	-0.839882870324356	0.548305153454932
FSTL1	0.790208465573184	-1.09012083002563	-0.705300351459803	-0.918253447873098	0.434312819880248	0.849491369573929	-0.638389309822062	1.20419534937297	-0.350369830952436	0.150797417821491	-0.792978559752461	-0.0923931932041523	0.468739564987155	1.43696370676495	0.567343650515771	3.2780008831727	-0.783155875859919	1.05802074853826	1.04804528632389	-1.04678917483841	-0.15017899136674	0.811896911861158	0.173009149481245	-0.584571013902229	0.699035486482763	-0.950704098953825	2.01531123164699	1.89019667064348	1.02275564880643	0.757941582196037	-0.186896344916746	-0.256228638339611	-0.91166298550849	-0.412131037339503	-1.07325087019543	-0.615441112711544	0.176162016153977	0.306319819309546	-0.294391479003909	0.47287985034653	0.46332455106552	1.18256791870797	-1.41102488119829	1.34798612403134	1.1603765171606	-0.0290068288508849	-0.452734866823307	0.512420425492657	0.681648961661029	-0.416308096399296	0.95060474288709	0.0825717133010432	-1.22477476540151	-1.30185959641426	-0.478640091304231	-0.564930634373121	-0.724959503326153	-0.496083303789304	0.0445017611526706	-1.12972658010715	0.540827290216861	0.133469799455359	-0.545715253651383	-0.0211917081332869	-0.745884280345359	0.0547010584497069	-0.136846110813922	0.504315540953897	0.540832156459673	0.250045636647035	0.630379771177703	-1.63291466808364	-1.17042577799237	1.43796204367473	1.43379494204095	0.899090407518466	0.0590320469856064	-0.834721151933603	-0.436472264706196	-0.547537256259823	-0.972963323575381	1.21942770267868	1.02092080933172	-0.0768599891082892	-0.522548855765539	0.187445534262168	0.490996580903205	1.22015354608105	0.209900728173969	-0.111050918300662	0.910596146033852	0.339791215781803	0.136178230553682	-2.52969509084681	-0.805663429652354	-1.95643904792791	1.07395767943294
MFSD4A	0.946055839950261	-1.02577879076207	-1.62327344449485	1.33364680517055	-1.44372037362279	0.936021260250608	-0.31275427937812	-0.618051423917961	1.90203304297708	-0.67825096518202	-0.968345103993481	-0.472563707997106	-0.112877930259088	0.341730327509005	0.322719940072818	-0.36875228398932	-0.590538038892256	-0.840412363760683	0.408662105152535	0.296944024081321	1.18166306843598	-0.460348883194049	0.353929691840502	-0.424259708099711	-0.449441468752347	-0.0154549252149049	-0.0254396132734883	1.56841954520098	1.66048235472568	1.01105582138451	0.893185506445667	-0.935544173488797	-0.449206258368384	-0.761622897897071	0.823694203993101	2.01806588154504	0.338771430663188	-0.255115609855854	-0.301233760525003	-0.723398269195548	1.10789551188471	1.75973179254513	0.95550623172824	0.373903391673774	-0.460371357149563	0.347089198111316	0.262977737589131	0.0520750657473431	0.45483799594872	-2.31140240440107	-0.438900311754659	0.878008314114578	0.118496750951165	-0.345360246727444	0.343923808654226	1.12715821517396	-0.0625760106537681	0.124539238080755	-0.139565752740264	-1.14034470935847	-0.0924523195564635	-1.22781061737913	0.248321930316553	0.567535712046207	2.10189730975202	0.175770236890745	-0.203522278659221	0.389563500538628	-0.64615291965303	1.53793369908512	0.568437117111441	-0.383271487534488	0.325935544895153	-0.670539308833148	1.35608249501245	-2.01821631112299	1.07566162098297	0.540073806271999	-0.927843570475829	-1.3097339504564	0.385225929872923	-1.69387174853911	-1.48314137569156	-0.336685277793142	1.35042388129031	-0.80754475936601	0.208901481096194	1.40590571660591	1.02763690962599	1.20747145755508	0.39825949720712	0.903632159215879	0.337154887988142	1.04417199165677	-1.35998720448143	-1.77430743738848	0.715126440128356
WDR43	0.287073299414367	0.661588418449351	-0.312044211615732	1.30647034793851	-2.87337584445477	-0.698954266176013	-0.588857751408586	-0.952620008736545	0.79013908875182	-1.55585111851239	-2.22846967857746	-1.30042308461515	-1.9111359807942	-0.71167733895277	-1.4561857977878	-1.50396680219102	0.867951572896475	1.30905096767678	-0.644425461822516	-0.328208222051069	-1.09172960676003	-0.18002017016762	-1.27975464986147	0.175841258146413	-0.44162882960722	1.10230845305198	-1.27447360085419	-1.14827224886354	0.235355171549418	0.0994241554470942	-2.13334921864892	0.564290225513926	0.582097266086605	0.450675057056557	1.35427957007775	-0.0286673637658518	0.306102971126575	0.336034809520282	0.931979800184174	0.496739104246838	0.333454784750436	-0.748072660558687	0.631953107701468	-0.509967843997484	-1.10311612678469	0.0270698598326611	0.883271116905202	1.04596616588549	0.360087534462233	1.19788516146279	1.21778928275247	0.176030741729701	-0.293365004531254	-0.165588426167896	0.615843812885578	0.721402544228891	2.01948009692479	0.0603582528815296	-0.204310230958125	0.811147546280702	0.845121171745046	1.1173814357517	1.06312416723964	-0.21745758314985	0.988686737848926	1.37696076469453	0.597208098252216	0.601752258684751	0.462218252126056	-0.867020106572749	-2.07903394516254	1.33306989097709	-0.0336482345223766	0.342592426284346	-0.612952411755754	-2.41090479324576	0.491815234892145	1.85264474864824	0.369495929315986	-0.247234170690395	-0.661629248982781	0.172091189395679	0.730362970228932	-0.666410778709661	-0.157993133881335	-0.23258390598978	-0.545399142749777	-1.45232188975386	0.50269514872744	1.71667816862613	-0.0366771493566187	-1.11041132371305	-0.277954909636146	1.03020430402432	0.195047711465845	0.310178721000882	0.0254797955321021
ALG5	0.198485649196721	-0.165453790345319	-2.11953295305302	0.738071233047671	-0.769310941915084	-1.46270834439239	-0.552146754210151	1.21997544120919	0.165140198611663	-0.982503909229545	-1.45099880949089	-1.68370107884353	0.588528188079933	-0.497283943929931	-1.00238760975476	-1.83002768161955	1.42546248363737	1.46938422533365	-0.825947891769223	0.0794561317268534	-3.32990214454349	-2.10698862014801	-1.61146285018941	0.296692008468181	-2.31668630560722	1.39426504427249	-0.669333269945306	-0.823143210118047	1.35285754327664	-1.29397747228418	-0.542744902913155	0.65687890449955	0.792989708953228	1.28869690894098	0.539844518983187	0.976885984398259	0.64122871679875	0.733867249223619	1.13732660787919	0.465333612628017	-0.190013608477496	-0.732885452495468	0.136203964240136	-0.0617199696236283	-0.400252410512185	-0.909694050551856	0.925966679076053	0.693692498194559	-0.354700017628336	0.964128576972398	0.295002594101073	0.711567965726494	0.375496535246489	0.787526884006099	-0.123764200198009	0.463706492003889	1.44315890758151	-0.328458825346259	-0.456102054150466	0.692939524614614	-0.198452001049193	-1.52303625491221	1.20326207682081	1.12028486885798	1.58475011745992	0.908692413418281	0.799477793150205	0.705315319570149	-0.125593022703585	-1.58746937276068	-3.14354246177423	1.33553472959382	0.0218689351403732	1.72633787815268	0.768968410669848	-1.09713722997582	-0.376435211252296	1.47114689055003	0.446962721030193	0.70219120576961	-1.39429356774781	-1.4429739895599	0.0817664841965818	-1.82328859365723	0.104603247087302	0.997442631370354	0.513679125292718	-0.35684899608843	0.650894738856892	0.882428706712122	0.06471472421311	-2.45117288118981	0.331689571115744	-0.036187873890305	-0.0346888322255187	-0.78211590542248	-1.04449515971839
CLASRP	0.488646904856087	-0.239800581015046	0.91117454612271	0.313065739337822	1.83803215371335	1.01401658842653	0.194658696564728	-0.156687900615692	0.943648219521108	0.81086900257906	2.08245844449852	0.923072005444131	-0.0171194065447552	-0.338832193434567	0.66162138816831	-0.338138057385787	-0.983938412356249	-0.671235141257019	1.29836909657439	-2.33271870673996	0.798951775182013	0.716645959045089	1.21530877316978	0.097758633660129	-0.362602722017612	0.102180492499068	-0.512109251723547	1.10451321089854	-0.397723775280116	0.34950862685726	0.392673358376406	0.433949770699569	-1.75510813894719	-0.768109251860195	-0.636532144295652	-0.388188396648936	1.41584215788231	-0.479002802755347	0.294357917623754	0.584139874271162	0.352766554308471	0.468154740605708	0.566116249661231	0.0794795657756621	0.227116028373687	1.28946374412958	0.0140289361271913	0.154118332778178	-0.703271040153253	-0.377690435080998	0.500654290981688	-0.614475369971569	1.02605051528444	2.03181745659003	-1.90307949459928	-1.33736900909821	0.385028084665263	0.86843604179177	1.6104668087205	-0.205285264941879	-0.109156551507674	2.3839837402558	-0.672894520529243	1.30915636774394	-1.60748990915424	-0.643615619373071	-0.664792034795337	-1.65196451346446	0.38555100232079	0.627101891017625	1.47610681856204	-0.872645365804088	0.0486000633182086	0.288493430262051	-1.37796590117836	-1.1148192047439	0.249588411259585	-0.555229025650473	-0.232210616980736	-0.475647144289599	-1.22283026872016	-1.70044010483557	-0.465494876498401	0.200699315757525	-1.03037928255786	-0.0704934232895541	-1.10483467552552	-1.65801370262426	-1.33764629915885	0.223214801457609	-2.0138203277765	0.271579491300646	0.335550634839852	1.16372028590421	-0.413616615539935	0.3533239637214	-0.219105091881152
RNMT	0.883389207457911	0.114791368742204	-0.134443346046798	1.17402013487141	-1.51308205043261	-0.583597084243255	-0.332223564041064	-1.26400194157914	0.862049328656096	-1.90567708993357	-2.03955219987283	-0.532202041661343	0.277461012692037	0.0184304651812058	-1.18411487151743	-2.1340619871527	1.72858734795286	0.714479940242233	0.243742824853881	0.453556273351028	-1.22331904044634	-0.94407468359649	-1.88466201186564	-0.413217439203177	-1.10011716703736	0.40513595918115	-0.643496242831737	-1.0568739615481	0.928321674226189	-1.30319123237044	-1.48961548514573	0.350857323559869	1.45629894618728	0.65959670185596	1.79321551449863	0.65240911789931	1.23169355120223	0.262453398573714	1.59515124647624	0.341221103995928	-0.901169871901979	-0.906910200614563	0.13350099507721	-0.680498277809425	-1.37451681450702	-0.642428167855941	0.280298387676287	1.00550997718695	-0.912102142199848	0.976852579886218	1.39378580780343	0.585621383646587	-1.01509350922393	-0.186814826315772	-0.349872191496336	0.112620231777287	1.77252741655244	-0.34003432991706	0.571139095856625	-0.374679674585682	0.918002835336477	-0.300051376868113	0.260712848327228	-0.461515977352951	0.901867019709336	1.36738349875389	1.090713765321	1.40488233686581	-0.366186480910289	-0.951639845735363	-1.30794999405647	0.956020889771188	1.97444398181452	1.3956820517069	0.00244501648132693	-1.26907152627735	0.432668555905328	1.27343138192143	0.352018304181969	0.129335732359519	-1.0039657073993	-0.833337433971087	-0.259057222436475	-1.18747418041441	-2.07490965430376	-0.221709298826705	-0.452386387234317	-0.310938207047245	0.470997560923791	1.97743597388055	0.645266854751452	-0.732255385168282	0.590331288954617	0.225023235789414	-0.145037911467606	0.09660129795473	-0.00971728660132792
SCARF1	0.65846011224147	-0.528177251461619	-0.0311076416299554	0.386459339969957	0.668990894178541	0.573544835185731	0.0854552514818168	0.390272580242092	0.19992084526898	0.0704708469438995	2.3220136935567	0.283493099037515	2.10206765330818	2.2373017491152	0.318593545538508	0.73409575714224	-0.0455395718803118	-0.734405384971915	0.41216378671903	0.990350210418786	-0.615407013027993	0.0521232468456869	1.16589447287896	1.48979121866144	0.780427986251389	-0.0871432141719324	0.0581977656771421	0.112209572192734	-0.549526220039612	0.655411900866353	-0.390219335091645	0.969739281688228	-0.0306640106570866	-1.4342355595085	-0.857521452092539	-0.581436845704	-0.584575001126235	-1.11025575602339	0.0757893446139857	0.861857488252839	0.246847386868242	0.0937691870035047	-0.64755387842559	-0.763618989533817	-0.273680042183532	2.14951673761375	0.184187260157746	-0.169125780057544	-2.19689440363959	0.759146258496978	-1.80468207772702	-2.08155050828511	-0.262646036131729	0.11382592322699	-0.108948313555228	-0.750096542504452	1.21692599905331	-0.408694189303145	0.1986427418624	-0.0342722438136575	-0.252688416003832	0.530752867049106	-1.29711451400044	0.663557159207547	1.34532043499352	-2.32983404414515	0.283972871285189	0.0697892274465776	-1.05253914045824	1.05066838095416	1.60302898781527	-0.860348013906097	1.09830660785386	1.67753142286945	1.80634752187832	1.80297537455158	-0.0153290283966809	-0.301490288689226	-0.534655515709701	-1.67600630339579	0.332152383198648	0.699642021566165	-0.522250426199499	1.15498128615269	0.623952462050304	0.236712585224097	0.276384761481272	0.860789555372335	1.12589818606322	-0.712413787113899	-0.0241465794425555	-1.68197992079762	-1.04120904251357	0.455555349483692	-1.33558400681607	-0.414247615331018	-0.73401167379854
FAM86EP	-0.145123760789927	-0.839427954700182	-0.874756604498788	1.76272339075363	-0.128897464540863	-1.82596680349879	0.405231759284678	0.611610710975713	1.1434661974314	-1.15163928739065	-0.162403181038117	0.846927811067928	0.83544124525751	0.576755969020588	-1.59400731101996	-2.00333325498207	1.16402053234446	0.678394791677396	-1.43643679004646	0.0737570201951149	-1.64830794849005	-1.26429593690654	-0.110462602600778	-0.934926937222394	-1.01981484133261	-0.0776277649339439	-0.293591229149542	-2.09203582052918	0.51692390474797	-0.604322363156744	-0.958618138682824	0.728180570796689	-0.862465429653875	-1.30357261934804	1.47161123501461	1.54617072640464	0.543621999375265	0.947044293109567	1.44875570979995	1.25260857112354	1.49295662274346	-1.43696067172938	2.21997566404626	-0.136861441970962	0.461995901357152	0.762320996647098	0.0448055942611046	0.887812830504043	0.127644360054867	-0.327596941902665	1.09210297986306	-0.797931432640261	0.341315093847366	0.656958260217491	-0.264130506466139	-0.596329848573376	1.32215445075218	-0.45155560948497	-0.803772077019031	-0.357572217236964	1.08221059636663	0.00652846788739633	1.77022302856838	-0.217820374554843	0.273379022259671	1.87464886416086	0.0800412600282249	0.733722229944395	0.506752135988029	0.118810095887712	-1.2417504266103	-0.0217904789205656	0.605633563916518	-0.533355590428256	-1.16387263205531	-1.62869400588203	-0.471062773357847	1.47749606829154	0.381258900314644	0.181687420970886	-0.950475987030058	-0.0631071358416029	-0.297998567503058	-1.92792503770725	0.49152109685691	-1.30394463328486	0.122794208618923	-0.724791830225704	0.902801981371641	0.709015122462984	-0.975484561251178	-0.616334882313348	-1.3780625061709	1.22847025012993	-0.524342915740456	1.46970243391974	-0.242756277562877
MCTP1	-0.611926919006295	0.965616649449819	0.31270655718907	0.553674779355297	0.792517894898049	-0.279858202039161	0.0637400677621409	1.75763533847595	1.87642221411691	0.50323537825884	3.06079557434698	1.07750842322672	0.806064773898476	0.862442362346693	0.14033386988112	-0.291878997368115	0.282600140223571	-0.665316195925549	-0.47669516349909	1.05273863176163	-0.183718997265953	0.642196339057372	0.146704161027318	2.24245498292814	-0.108838724605005	-1.23019451889926	-0.0833153156731367	0.0546488119942798	0.556016416137059	0.850914750822017	0.176289274900311	-0.0583345389086933	-0.654893821247424	0.729066272489444	-2.03866927655024	-0.304332207471123	-1.09639112635477	0.746343512265514	-1.63050709323236	-1.17904587307716	0.382770887677453	1.53066665087766	-0.574946997453267	0.133154241994061	0.46829848910188	-0.150314329877136	-0.0904276371273858	-0.94660217516029	0.865251818169653	0.187054451332655	-1.47221261615676	-1.53692129882334	0.74780301965518	0.0389559569438468	-0.453581980963771	0.315375704910743	-1.57099261260438	-0.762990954146496	-0.695300862581441	0.374960797207762	-1.39703465947825	-3.03528033345553	-1.15335424521526	-0.478452442713787	-0.759015774469258	-0.10549988987102	0.139482522895492	0.307338419655248	-1.94492857102102	0.100554269346136	0.55421857370965	0.45653557105096	0.0495029120520096	0.521366557664433	0.798472449245616	-1.13643495117621	-0.212573049385851	0.315841307008156	-0.175902699597486	0.137873643195266	-2.15423807552545	0.600922328430103	1.39019071191963	0.779391586407495	0.24191527336362	1.25578412403537	0.367933719179358	0.617971658917103	-1.24285046300205	0.87854144051727	-0.0291055351051995	1.17456452270085	1.23786642206464	0.802272718474695	-1.02076029709205	-0.590019535829267	-0.407796385237525
SIT1	0.740811286372358	-0.493207875291966	-1.98929688237935	0.734871201247643	-1.01191366231981	0.239561924330915	1.15372691271152	-0.514376854859252	-1.30853201419129	-1.28377608470088	-3.91741742423236	-1.03583134877985	0.0161056732251757	0.349589003279609	-0.208439937413901	-1.770269343386	1.21886906468642	-0.0257550485845848	0.623981576229596	-0.807274130017446	0.516892992145223	-1.8195499345645	-0.259263982454817	-1.46102018380836	-3.09405150639364	1.19252618267596	-1.25210630565132	-0.40197000042282	0.61502127610456	-2.25362718578374	-1.12997404016763	-0.0124700973471975	0.560681509524498	-0.154350202393198	2.62746971351574	0.953350008281409	0.592753638841945	0.871370828413083	0.446440289643402	0.356885119732835	0.744521436821044	0.223825518105225	0.984490142490001	0.135823021684646	0.140214630749376	-0.202550537018556	0.496033482639404	0.638225647912536	-0.909408723125278	-0.835331252812521	0.421884878460485	1.47539984369375	-0.53650414649975	0.248415758944063	0.633217322214513	-0.307518087603707	0.970258720424674	-0.0865823702103339	0.0551174815846509	0.151006443097492	1.64519943051908	1.88324006318562	0.378169515540466	-0.848423047818519	2.06004748628099	0.354388138952532	0.118630430375441	0.233489680772275	1.09514824036233	-0.630568921383553	-0.0457562781508541	0.376973396376358	0.384906813157618	1.76408725417352	0.774726255520971	0.230660427772105	0.894989723489836	-0.193895568261094	0.575554573949621	-0.608673542125063	0.797289808945385	-0.819413885304958	-0.73412963555906	-2.28301326956149	-0.629603678449726	-0.240248932063821	-0.310037847289188	1.18406817664222	-0.669817441746564	-1.53002347108243	-0.163554672992433	-0.282163881732101	-1.50958179087324	2.09652811599633	1.00458644996674	0.0841154908763555	0.545305240268529
UTP15	-0.2841546744187	0.616598424242832	-1.18747485218896	0.517541355251293	-1.427950433639	-0.126868316264694	-0.218489408276527	-0.721810889492111	1.16703791620321	0.272970259427329	-2.47501959829866	-1.09828243841692	-0.0501882933602874	-1.32577413846979	-1.91302552982783	-2.33681622123696	-0.0776961449613316	0.835804280904046	0.0304913594077328	0.0601699549916348	-1.07838718575752	-1.13364547302683	-1.03885959039903	-0.361959699539975	-0.700937790130098	0.834399218924593	-0.286171625082812	-0.901544147643556	1.19063862024977	-1.49463415760085	-0.857773990790922	0.920923708101638	0.776985117155354	0.638312313227796	2.0223042317514	0.631745260102886	-0.205003489154754	-0.149342566412169	1.23369446426283	0.821701895614059	-0.548817986672512	-1.3060147667581	0.715665825986832	-0.911591418386821	-0.226248130019893	0.34936900334028	0.549560968701977	1.2445433275251	-0.542691273232223	1.00531827450563	0.939486230445483	0.928362060112323	-0.431949739732664	-0.907058593065829	0.0981555699115821	0.820123421889813	1.43645772138885	0.178337652585474	0.630229432831794	0.54083973828956	0.836498784912375	-0.932575878677852	0.233463617693994	0.637351150366479	1.68731143516388	1.53029450696479	0.735867537229311	0.646580886501356	-0.583485705960009	0.356115346059383	-2.6816969455914	0.723961481816853	0.231493723630979	1.09221796824026	0.184124331780829	0.586897955367695	-0.651404033929926	1.18183046744878	1.22531993371212	0.471997803331229	-1.04751611749981	-0.197673788301869	0.902566026529035	-1.22120522442935	0.150755635361871	0.170010310779548	-0.0524768109987728	0.79495731387278	0.475968351915931	1.038286659776	-0.407788402629285	-0.58844125004655	-0.807147886359928	0.874782819943005	-0.543575317756732	0.561484771780331	-0.402719683566362
ZNF256	0.0190904713140996	-1.71331005110265	-0.386413737066432	1.44384950064011	0.605122363658237	-1.24963949102843	-0.176269687537216	0.633541370944164	-0.1093657175139	-2.20974291620916	-3.28716417195368	0.218401021407912	-0.843141269936131	-0.91421326024029	-1.17072138079755	0.104837224652013	0.908786472208654	0.905959424099309	1.01602187960643	-0.43584769330374	-0.528230179641437	-1.55355939010343	-1.49614425185597	-0.97902271228005	-2.56253700355354	1.23684871224986	0.676092423345364	-2.46959336673441	-0.196827409370476	-0.946563183629829	-0.767933551417677	0.17807558079271	1.57556189932738	1.15256608868187	0.925439628362837	-0.017882840938662	0.129921808806661	0.893409618776795	0.906586461052457	0.905512432610316	0.381913324381991	0.373537175392157	-0.494176982251718	0.0673801438557991	-0.571860602229426	0.792309538074094	-0.0621317393993896	1.14904408479852	0.359328878778705	0.232776189277134	1.59347284555319	0.186421096438639	0.248004801479415	0.370353642998779	0.163517551959971	0.160014092713903	1.23043587517382	-0.160848901044552	0.642865916890898	0.148820702753982	1.35104579860891	-0.0714798548701265	0.673507262046869	-0.0646432032194941	1.05702237185681	-0.629009118516118	0.321025220050509	1.29740095287464	-0.360597591097254	-0.605806245655285	-2.52991891410093	0.464447987985249	0.530311938727388	1.03190673430786	0.566958501228461	-0.541140616911166	0.626249789201201	0.252595318150023	-0.298526140843461	-1.20580182041339	-0.985802212926259	-2.59892839934834	-1.16375425165153	-1.9335258181495	-0.32077428652379	0.18336250127392	0.0353398055954536	-0.109514070713448	-0.263653455241832	0.351188046952911	-0.714982392256158	0.467716469885881	-0.208785922413799	0.977267784829797	-0.615340291195319	-0.323662295003893	0.976804072085139
