"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DTHD1",1.62054850223792,7.12971348626468e-17,3.80757802178114,0.00014036075643499,0.0111997621448474,0.816707938654409
"HSPB8",1.62039993306466,2.91433543964104e-16,3.80722894940346,0.000140558946020472,0.0111997621448474,0.815470182187635
"TMEM39B",-1.61968523377922,4.64905891561784e-17,-3.80554971963177,0.000141516035997661,0.0112254581200117,0.8095174800759
"GPR19",-1.61779400163201,4.37150315946155e-16,-3.8011061537972,0.000144078376922661,0.0113514582632173,0.793778151237556
"PLCH1",1.61712526093945,4.03843625207401e-16,3.79953490655606,0.000144994831542967,0.0113514582632173,0.788217116951854
"EFHC1",1.6169277408539,1.9220736113823e-16,3.79907082101,0.000145266565086004,0.0113514582632173,0.786575042764597
"TEKT3",1.61591539392451,1.5404344466674e-16,3.79669224985743,0.000146666820806259,0.0113514582632173,0.778162091403095
"SERPINB1",1.61544028876423,3.10862446895044e-16,3.79557596116639,0.000147328348585295,0.0113514582632173,0.774215620656129
"TSGA10",1.61541273624093,-5.3707038816242e-16,3.79551122482433,0.000147366798275175,0.0113514582632173,0.773986790658379
"IL6ST",1.61524823909956,-2.98025493172815e-16,3.79512472870943,0.000147596551559725,0.0113514582632173,0.772620685545002
"MCM4",-1.61370278014034,-8.75167993630299e-16,-3.79149357817086,0.000149771625911939,0.0113665272312942,0.759792852180101
"ITGAL",1.61180755711049,-3.1485231088979e-16,3.78704063551294,0.000152480155898677,0.0113665272312942,0.744078620954994
"ANLN",-1.61180593213654,1.52655665885959e-17,-3.78703681753706,0.000152482497866113,0.0113665272312942,0.744065155415967
"SLC22A4",1.61180347838153,-2.02615701994091e-16,3.78703105228928,0.000152486034365033,0.0113665272312942,0.744044822110236
"EFHC2",1.6114847998612,1.65492619608187e-16,3.78628229757548,0.000152945989715729,0.0113665272312942,0.741404321228163
"DNAH7",1.61128674939528,6.55725473919233e-17,3.78581696586821,0.000153232497775832,0.0113665272312942,0.739763581229947
"SAC3D1",-1.61114491035121,4.06966127464159e-16,-3.78548370634152,0.000153437998439983,0.0113665272312942,0.738588646104593
"DNA2",-1.61038876115711,1.94289029309402e-16,-3.78370708746918,0.000154537915047617,0.0113665272312942,0.732326768931846
"RFC4",-1.60970936226256,5.62050406216485e-16,-3.78211079812927,0.000155532514293876,0.0113665272312942,0.726702988998684
"NCBP2",-1.60965228823398,5.48172618408671e-16,-3.78197669920132,0.000155616341001922,0.0113665272312942,0.726230662108957
"NDUFAF5",-1.60960350798657,-2.42167397246362e-16,-3.78186208702052,0.000155688020032843,0.0113665272312942,0.725826985243353
"TACC3",-1.60930581021703,-2.41473507855972e-16,-3.78116262786649,0.000156126139247451,0.0113665272312942,0.72336367734754
"CCDC3",-1.60918526856272,-5.00294250471711e-16,-3.78087940786228,0.000156303869191665,0.0113665272312942,0.722366381907953
"NABP2",-1.60859676361418,8.00748356510894e-16,-3.77949667941897,0.000157174314755696,0.0113665272312942,0.71749848785602
"CCDC33",1.60832850355418,-8.00748356510894e-16,3.77886638596761,0.000157572604629939,0.0113665272312942,0.71528013122939
"L1CAM",-1.60794764476242,8.8106605344862e-16,-3.77797153489535,0.000158139703451246,0.0113665272312942,0.712131283270185
"SERPINA3",1.60702936319634,-3.46944695195361e-16,3.7758139760787,0.000159514933524909,0.0113665272312942,0.704542221046506
"STX10",-1.60682760802109,1.2490009027033e-17,-3.77533993992981,0.000159818588870131,0.0113665272312942,0.702875412936575
"ABCA8",1.6065224511639,-7.4870665223159e-16,3.77462295519223,0.000160278904580688,0.0113665272312942,0.700354745509919
"MAP3K19",1.6062449331158,-4.10782519111308e-16,3.77397090953044,0.000160698611334241,0.0113665272312942,0.698062796821294
"TNNT1",-1.60558315459663,2.38351005599213e-16,-3.77241602034238,0.000161703634991265,0.0113665272312942,0.692598939701812
"CD74",1.60509997273864,-7.59114993087451e-16,3.77128075495508,0.000162441161492464,0.0113665272312942,0.688611056397018
"EPB41L3",1.60498458938231,-1.46410661372443e-16,3.77100965468808,0.000162617749664635,0.0113665272312942,0.687658931291184
"WDR12",-1.60459566512769,-2.43555176027144e-16,-3.77009585331652,0.000163214309274053,0.0113665272312942,0.68445009438757
"CDKN2A",-1.60389951330416,-7.38298311375729e-16,-3.76846020194326,0.000164287261008104,0.0113963818038131,0.67870840450161
"ITPA",-1.60241671441948,3.73312492030209e-16,-3.76497627508996,0.00016659480211932,0.0114024456228658,0.666486947621411
"LAGE3",-1.60126797309999,-1.28716481917479e-16,-3.7622772369589,0.000168403405096115,0.0114024456228658,0.657026615481898
"SGIP1",1.6011687335561,1.58206781009085e-16,3.7620440675686,0.00016856051365663,0.0114024456228658,0.656209657555685
"USP5",-1.60091134408306,7.79584730103977e-16,-3.76143931522751,0.00016896863603836,0.0114024456228658,0.654091016688139
"KIF5C",-1.60075801079542,3.3584246494911e-16,-3.76107904927111,0.000169212206274399,0.0114024456228658,0.652829051709559
"MARCKSL1",-1.60009476430146,1.38951350425742e-16,-3.75952071098632,0.000170269583686462,0.0114024456228658,0.647371786776078
"HIST3H2A",-1.59943988494808,2.96984659087229e-16,-3.75798203181109,0.000171319717297804,0.0114024456228658,0.64198558656914
"MRGBP",-1.59917172165122,-2.32452945780892e-16,-3.75735196571065,0.000171751486772953,0.0114024456228658,0.639780654463638
"C22orf23",1.59873934645999,6.57807142090405e-16,3.75633607370061,0.000172449809798836,0.0114024456228658,0.636226293543011
"IL15RA",1.59848320368734,3.97858829215281e-16,3.7557342505585,0.000172864761031661,0.0114024456228658,0.634121112988752
"SIX2",-1.59808928240523,1.65579355781986e-16,-3.7548087083646,0.000173504746444889,0.0114024456228658,0.630884219732163
"SLC27A2",1.59806688304406,-4.5102810375397e-16,3.75475607969277,0.000173541204510519,0.0114024456228658,0.630700185760191
"DPYD",1.59757780603659,-7.21644966006352e-16,3.75360696329049,0.000174339043509612,0.0114024456228658,0.626682554188962
"FANCA",-1.59746507774027,4.09394740330526e-16,-3.75334210124971,0.00017452342749417,0.0114024456228658,0.625756696982748
"DNAJC11",-1.59744041583438,6.66480759470289e-16,-3.75328415659041,0.000174563790171127,0.0114024456228658,0.625554153147928
"LRRC43",1.59648461734701,6.47398801234544e-16,3.75103844946796,0.000176134869151307,0.0114024456228658,0.617706759597311
"HIPK1",1.59605275949608,2.33146835171283e-16,3.75002377298067,0.000176849081458962,0.0114024456228658,0.614162617011885
"PAK3",1.59602177606421,2.07472927726826e-16,3.74995097550865,0.000176900426835895,0.0114024456228658,0.613908381086008
"CENPA",-1.59536146299164,-1.56125112837913e-16,-3.74839952947719,0.00017799802838557,0.0114024456228658,0.608491326258823
"SLC35F6",-1.59536146299164,-1.56125112837913e-16,-3.74839952947719,0.00017799802838557,0.0114024456228658,0.608491326258823
"PAMR1",1.59505820400132,-2.67494359995624e-16,3.74768700389411,0.000178504261849016,0.0114024456228658,0.606004211214291
"ENPP2",1.59502724388829,6.36296570988293e-16,3.74761426121115,0.000178556019986084,0.0114024456228658,0.60575032493587
"SPACA9",1.59411691690386,-3.77475828372553e-16,3.7454753921716,0.000180084198347682,0.011458666850979,0.598287453776222
"SELPLG",1.59285217286551,1.09565134742695e-15,3.74250379854328,0.000182227761632473,0.0115535013459384,0.587926138986728
"POLR2J",-1.59151577481789,-2.32452945780892e-16,-3.73936384942888,0.000184518820113619,0.011646526497623,0.576986740251462
"C5AR1",1.59110230098866,3.93131707743244e-16,3.73839236732724,0.000185233127385622,0.011646526497623,0.573604013427461
"SPAG8",1.59085003190865,0,3.73779964566336,0.000185670217215765,0.011646526497623,0.571540572364306
"CAD",-1.58942364275703,-1.86309301319909e-16,-3.73444825693498,0.000188159921600824,0.0117609924141236,0.559879542770854
"CKS2",-1.58825226116618,-2.44249065417534e-16,-3.73169602409881,0.000190227951761579,0.0118270075070371,0.550311075596674
"IMP4",-1.58806907252823,-2.9394889300427e-16,-3.73126561116718,0.000190553289587064,0.0118270075070371,0.548815331349457
"FADS2",-1.58760993830242,1.03389519168218e-15,-3.73018684716548,0.000191370998264739,0.0118362293297376,0.545067235894178
"AFF1",1.58628333237354,-1.02348685082632e-16,3.72706990523414,0.000193752225205411,0.0119417530022945,0.53424371328901
"PRSS8",-1.58554668612031,1.02695629777827e-16,-3.72533910971661,0.000195086483339357,0.0119731839849642,0.52823746522095
"RGS22",1.58488794259881,4.77526004849516e-16,3.72379135144157,0.000196286947484739,0.0119731839849642,0.522868760281676
"LXN",1.58486141367753,6.83827994230057e-16,3.72372902011519,0.000196335437674501,0.0119731839849642,0.522652598510865
"RNF181",-1.58451499024727,-7.48012762841199e-16,-3.72291507703514,0.000196969672656712,0.0119731839849642,0.519830218718155
"CCNB1",-1.5837927841345,-3.56138729618039e-16,-3.72121820951258,0.000198298088967305,0.0120126537525434,0.513948247445972
"ABCC1",-1.58148577546664,-3.53883589099269e-16,-3.71579775126177,0.000202598182636466,0.0121596806202039,0.495176896108291
"WDR86-AS1",1.58124788797831,7.9658502016855e-16,3.71523882002893,0.000203046535087959,0.0121596806202039,0.49324284209727
"ZNF467",-1.58099847527962,-1.06858966120171e-16,-3.71465280960804,0.000203517610203944,0.0121596806202039,0.491215399161796
"G0S2",1.58054039581023,-9.64506252643105e-17,3.71357652382116,0.000204385477599069,0.0121596806202039,0.487492564665275
"POU2AF1",1.58050662227505,-5.5649929109336e-16,3.71349717083043,0.000204449601616616,0.0121596806202039,0.487218128176822
"EGR3",1.58029616368754,-4.33160451951409e-16,3.71300268548107,0.000204849614156864,0.0121596806202039,0.485508119056012
"PACRG",1.57925476598861,-3.41393580072236e-16,3.71055585776508,0.000206839810743449,0.0122367538870932,0.477049950218476
"C1orf35",-1.57825179111752,9.2148511043888e-16,-3.70819930683786,0.000208773734914892,0.0122721812429867,0.468909120150488
"ZFP36",1.57813313630271,-7.69696806290909e-16,3.70792052007866,0.000209003643793797,0.0122721812429867,0.467946378628717
"CORO2B",1.57768041540412,-3.85455556362047e-16,3.70685682458231,0.00020988303472507,0.0122721812429867,0.464273756422759
"VAX2",-1.57751062319533,2.38004060904018e-16,-3.70645788738199,0.000210213743943974,0.0122721812429867,0.462896617370917
"MOSPD3",-1.57607036595326,2.06779038336435e-16,-3.70307391472518,0.000213038722402587,0.0123696559945355,0.451221038213087
"MIR3917",-1.57594718227502,-2.04870842512861e-16,-3.70278448712381,0.000213281987581736,0.0123696559945355,0.450222933352251
"WDR17",1.57460019177091,-4.02455846426619e-17,3.6996196503837,0.000215959123040729,0.012483989959044,0.439313933784837
"OGN",1.5739411796618,1.9151347174784e-16,3.69807126104561,0.00021728037044155,0.0125194543086012,0.433980128283416
"MRPS15",-1.57304432364222,5.57887069874141e-16,-3.69596404286352,0.000219090665085191,0.0125310853004587,0.426724887238786
"PRMT1",-1.5729619769738,-2.96290769696839e-16,-3.69577056431943,0.000219257588859128,0.0125310853004587,0.426058939732019
"SLC9C2",1.57096754612439,9.29811783123569e-17,3.69108452680949,0.000223337124708941,0.0125310853004587,0.409940382665731
"MFAP2",-1.5706943801388,5.97438765126412e-16,-3.69044270658529,0.00022390139188503,0.0125310853004587,0.407734306790921
"FAM189B",-1.5699424868926,3.4555691641458e-16,-3.68867608732335,0.00022546146443611,0.0125310853004587,0.401664032935673
"LOC728196",1.56988038962009,-4.62130334000221e-16,3.68853018597593,0.000225590762624235,0.0125310853004587,0.401162831795157
"CD83",1.56980116511924,1.38257461035352e-16,3.68834404315589,0.00022575582396538,0.0125310853004587,0.400523421699263
"MYCL",-1.56978665556983,3.13638004456607e-16,-3.68830995208034,0.000225786066358821,0.0125310853004587,0.400406320609318
"CTSS",1.56926172602804,4.96824803519758e-16,3.68707659795145,0.000226882742958126,0.0125310853004587,0.396170540564306
"CDC20",-1.56911631530354,-7.01695646032619e-17,-3.6867349465427,0.000227187416482719,0.0125310853004587,0.394997437765849
"NREP",-1.56880009183727,-2.84841594755392e-16,-3.68599196012886,0.000227851313529524,0.0125310853004587,0.392446676338899
"LCP2",1.56861525831202,-6.55378529224038e-16,3.68555768243371,0.000228240206035248,0.0125310853004587,0.390955987019487
"SLC4A3",-1.56860642983037,5.01248348383498e-16,-3.68553693937499,0.000228258796872823,0.0125310853004587,0.390884789378556
"SPDL1",-1.56854091652966,-1.59594559789866e-17,-3.68538301186,0.000228396797864138,0.0125310853004587,0.390356467283271
"PRELID1",-1.56794882528712,3.70189989773451e-16,-3.68399185719915,0.000229647569803795,0.0125310853004587,0.385582637989204
"MYBL2",-1.56791356826703,9.62337848298134e-17,-3.68390901866971,0.000229722251446586,0.0125310853004587,0.385298429545751
"UTP11",-1.56785587740904,-4.5102810375397e-17,-3.68377347046327,0.000229844501751553,0.0125310853004587,0.384833394698222
"THBS3",-1.56767243522291,-1.16573417585641e-16,-3.68334246180466,0.000230233632350561,0.0125310853004587,0.383354816425595
"MAPK10",1.56630645689049,-2.61596300177303e-16,3.68013301199827,0.000233150745996995,0.0126509311225179,0.372350216618416
"ARMC4",1.56566392500179,-4.13558076672871e-16,3.67862334394802,0.000234534866432868,0.0126674729951715,0.36717716622717
"MAL",-1.56550063454506,-7.02042590727814e-16,-3.67823968301263,0.000234887847951622,0.0126674729951715,0.365862846360423
"DPP3",-1.56417378669141,1.98799310346942e-16,-3.67512217266423,0.000237774605315723,0.0127219446317533,0.355188171328149
"HELLS",-1.56408584715222,-1.2490009027033e-17,-3.67491555332751,0.000237967102494199,0.0127219446317533,0.354481005360156
"SETDB1",-1.56404548810998,2.019218126037e-16,-3.67482072728434,0.000238055496246839,0.0127219446317533,0.354156471357434
"BOP1",-1.56299349283649,-2.96984659087229e-16,-3.67234899991746,0.000240370456439981,0.0127685075194199,0.345700150369106
"MIR7112",-1.56299349283649,-2.96984659087229e-16,-3.67234899991746,0.000240370456439981,0.0127685075194199,0.345700150369106
"ALDH1A3",1.56257175083063,-2.56392129749372e-16,3.67135809122811,0.000241304434887993,0.0127797429602805,0.342311632312671
"ZNF204P",1.56157690683216,1.52655665885959e-16,3.66902064428441,0.000243521094931303,0.0128586407410144,0.334322105633369
"TIMELESS",-1.55959520548103,8.1080975267156e-16,-3.6643645155108,0.000247993661057869,0.0130357283456859,0.318422355499867
"MROH9",1.55943932722154,-5.6395860204006e-16,3.6639982699871,0.000248348716857716,0.0130357283456859,0.317172556689186
"CDK1",-1.55873898467526,-8.48626724447854e-16,-3.66235277225391,0.000249949831937395,0.0130809543702384,0.311558900204361
"RNFT2",-1.5580455542296,-2.35922392732846e-17,-3.66072351492474,0.000251544679376794,0.0130872480020435,0.306003132706804
"CASP4",1.55804333670288,3.25260651745651e-16,3.66071830470983,0.000251549794826999,0.0130872480020435,0.305985369839398
"DUSP1",1.55631360092156,-9.57567358739198e-17,3.65665418448426,0.000255569851924354,0.0131091608778596,0.292137514083467
"SCNM1",-1.55600555694933,5.20070098097847e-16,-3.65593041629295,0.000256292062828797,0.0131091608778596,0.289673000494769
"TNFAIP8L2-SCNM1",-1.55600555694933,5.20070098097847e-16,-3.65593041629295,0.000256292062828797,0.0131091608778596,0.289673000494769
"SCIN",1.55586100451996,-1.38777878078145e-16,3.65559078150119,0.000256631626193693,0.0131091608778596,0.28851667330718
"SLC5A6",-1.55556150262518,-8.98239815860791e-16,-3.65488708344437,0.000257336519260932,0.0131091608778596,0.286121191155957
"DNAH6",1.55542081532957,-1.01307850997046e-16,3.65455653002126,0.000257668260361739,0.0131091608778596,0.284996102359141
"ZNF668",-1.55500758827125,7.46624984060418e-16,-3.65358562772299,0.00025864497131411,0.0131091608778596,0.2816920772676
"NCAPH",-1.55450250571884,-3.98986399474666e-17,-3.65239890531199,0.000259843508383951,0.0131091608778596,0.277654798725804
"HOMER3",-1.55440813139186,2.94209101525666e-16,-3.65217716704698,0.000260068030827868,0.0131091608778596,0.276900581438788
"SYNGR3",-1.55398242642999,2.64436909869215e-16,-3.65117694714963,0.000261083072365831,0.0131091608778596,0.273499017260668
"PPFIA1",-1.55324751355388,-4.56579218877096e-16,-3.64945022430786,0.00026284412869354,0.0131091608778596,0.267628942592937
"FAM185A",1.55259795659662,9.29811783123569e-17,3.64792405042851,0.000264409914081251,0.0131091608778596,0.262442955176494
"GNGT1",-1.55230198607785,4.48252546192407e-16,-3.64722864955602,0.000265126260117949,0.0131091608778596,0.260080680256581
"BIRC3",1.55225954046351,-1.40165656858926e-16,3.64712892098382,0.000265229141516556,0.0131091608778596,0.259741939486059
"PCLAF",-1.55225563009016,-2.56739074444567e-16,-3.64711973332199,0.000265238621520384,0.0131091608778596,0.259710732890916
"PLA2G4C",1.55221298063508,4.56752691224693e-16,3.64701952581351,0.000265342038157239,0.0131091608778596,0.259370375539238
"SMAD6",-1.55214607037543,4.44089209850063e-17,-3.64686231605785,0.00026550435870235,0.0131091608778596,0.258836427449193
"NDUFS5",-1.55192072734421,3.49720252756924e-16,-3.64633285879578,0.00026605171322017,0.0131091608778596,0.25703834514692
"RPL10",-1.55192072734421,3.49720252756924e-16,-3.64633285879578,0.00026605171322017,0.0131091608778596,0.25703834514692
"HMMR",-1.55037987820824,-3.33066907387547e-16,-3.64271253931943,0.000269822851679417,0.0132237113287096,0.244750425214452
"CAPN2",1.55036006835488,-2.73218947466347e-16,3.64266599485492,0.000269871659769584,0.0132237113287096,0.244592525632218
"RBM15",-1.54963470604579,-6.10622663543836e-17,-3.64096171165568,0.000271664538304476,0.0132747901051599,0.238812226377778
"MMP15",-1.54858950906569,-2.85188539450587e-16,-3.63850595729573,0.00027426759395663,0.0133650674090877,0.230487971557173
"GLDC",-1.54726937067562,4.44089209850063e-16,-3.63540421124322,0.000277588802375209,0.0134403392987537,0.219982029711132
"ARHGAP32",1.54689758255659,4.16333634234434e-16,3.63453067227241,0.000278530927831549,0.0134403392987537,0.217024877857533
"ANXA13",1.54636617877768,-3.65679708735911e-16,3.63328210652663,0.000279882728830977,0.0134403392987537,0.212799398657879
"CDCA4",-1.54589543318361,-2.692290834716e-16,-3.63217606090358,0.000281085358597631,0.0134403392987537,0.209057458231301
"IFT88",1.54532336756727,-2.0122792321331e-17,3.63083195767881,0.000282553351742131,0.0134403392987537,0.204511661963763
"AIF1L",-1.54468526721441,-5.47305256670683e-17,-3.6293327017936,0.000284199272527213,0.0134403392987537,0.199443119913748
"LINC01091",1.54456381884174,-8.52529852268802e-16,3.62904735139901,0.000284513553203285,0.0134403392987537,0.198478671500652
"TCF7",1.54416465939092,4.91967577787023e-16,3.62810950180672,0.000285548782176911,0.0134403392987537,0.19530939212222
"NUDT1",-1.54390400135898,-1.29757316003065e-16,-3.62749706978615,0.000286226708266749,0.0134403392987537,0.193240239927991
"KLK8",-1.54357140694987,-3.27429056090622e-16,-3.62671561883881,0.000287093917994082,0.0134403392987537,0.190600550532738
"PSMB2",-1.5434535018977,-2.82412981889024e-16,-3.62643859369289,0.000287401935268592,0.0134403392987537,0.189664914530534
"SOX12",-1.54294961338239,-4.16333634234434e-17,-3.62525467674523,0.000288721794894029,0.0134403392987537,0.185667110654751
"TMC5",1.54252029440792,-7.7715611723761e-17,3.62424596550377,0.00028985080883725,0.0134403392987537,0.182261964365343
"EFCAB6",1.54200217762884,-5.92581539393677e-16,3.62302861837839,0.000291218848805709,0.0134403392987537,0.178153779562448
"EXO1",-1.54197558191256,6.84608619794247e-16,-3.62296613011308,0.000291289235314294,0.0134403392987537,0.177942937476277
"EP300-AS1",1.54197089425732,-2.31065167000111e-16,3.62295511617979,0.000291301643012426,0.0134403392987537,0.177905775665098
"PFKM",-1.54149719499561,2.39391839684799e-16,-3.62184213073362,0.000292558027889164,0.0134403392987537,0.174151064429956
"HOXA-AS2",1.54086417519175,-3.66026653431106e-17,3.62035481190965,0.000294244901098551,0.0134403392987537,0.169135322000608
"PDSS1",-1.54085289620407,1.65839564303383e-16,-3.62032831123686,0.000294275039828388,0.0134403392987537,0.169045971443963
"CLPB",-1.54079374001195,9.20617748700892e-16,-3.62018932013806,0.000294433159219243,0.0134403392987537,0.16857735510724
"E2F1",-1.54059074484629,1.62456853525228e-16,-3.61971237055575,0.000294976353054723,0.0134403392987537,0.166969429458664
"KIFC1",-1.54050579469247,-4.05231403988182e-16,-3.61951277496315,0.000295203949265612,0.0134403392987537,0.166296601775698
"GPI",-1.53964992110897,1.73472347597681e-17,-3.61750184752625,0.000297506178007051,0.0134403392987537,0.15951992657596
"JPT1",-1.53963475520542,-4.65599780952175e-16,-3.61746621430642,0.000297547124249033,0.0134403392987537,0.159399879245619
"PZP",1.53958944916781,-9.71445146547012e-17,3.61735976499446,0.000297669476917804,0.0134403392987537,0.159041261505782
"XPO4",-1.53882892431502,-9.0205620750794e-17,-3.61557286524384,0.000299730384265166,0.0134403392987537,0.153022939381031
"LZTS3",-1.53871403833149,4.08006961549745e-16,-3.61530293358471,0.000300042867248284,0.0134403392987537,0.152114061473361
"MRPL30",-1.5384679484746,2.26207941267376e-16,-3.61472473038428,0.000300713243911728,0.0134403392987537,0.150167441069216
"SUB1",-1.53825412564396,1.45976980503448e-16,-3.61422234053948,0.000301296860181005,0.0134403392987537,0.148476312143131
"XPO5",-1.53815879453296,-4.19803081186387e-16,-3.61399835425179,0.000301557402328511,0.0134403392987537,0.147722412292875
"C2orf50",1.5378228290784,-3.98292510084275e-16,3.61320898282657,0.00030247728677116,0.0134403392987537,0.14506589445597
"TPBG",1.53771033426688,-6.69603261727048e-16,3.61294466937264,0.000302785888063336,0.0134403392987537,0.144176514611997
"MLLT3",1.5373675308052,2.73045475118749e-16,3.61213923163062,0.00030372810254143,0.0134403392987537,0.141466724260608
"HRASLS",-1.5373408097725,-3.40005801291454e-17,-3.61207644892668,0.000303801662027158,0.0134403392987537,0.141255525414769
"SORBS2",1.5373405265218,2.08622182029661e-16,3.61207578341179,0.000303802441868414,0.0134403392987537,0.141253286665353
"TRIM23",1.53704045498425,-2.692290834716e-16,3.61137074694435,0.000304629647708692,0.0134403392987537,0.138881820872763
"RHBDL2",-1.53701067897245,1.30798150088651e-16,-3.61130078637979,0.000304711846033126,0.0134403392987537,0.138646526255974
"KLK7",-1.53694664450696,7.9658502016855e-16,-3.61115033347875,0.000304888687075733,0.0134403392987537,0.138140531520212
"RNASEH2A",-1.53654138776057,2.02615701994091e-16,-3.61019815791685,0.000306010096678745,0.0134403392987537,0.134938717103284
"ASF1B",-1.53630939686335,1.70176372993325e-16,-3.60965308108621,0.000306653789374102,0.0134403392987537,0.133106205250637
"PLXNA3",-1.53573117980867,-4.67681449123347e-16,-3.60829452468003,0.000308263659522932,0.0134403392987537,0.12854003373059
"ZBED3-AS1",1.53572152627354,4.3229309021342e-16,3.60827184310762,0.000308290603905275,0.0134403392987537,0.128463814494829
"ARMC2",1.53465161312044,-1.94289029309402e-16,3.60575801658449,0.000311290586629433,0.0134403392987537,0.120019312148098
"TMEM183A",-1.53460163985549,1.23512311489549e-16,-3.60564060133585,0.000311431375088893,0.0134403392987537,0.119625032077657
"TMEM183B",-1.53460163985549,1.23512311489549e-16,-3.60564060133585,0.000311431375088893,0.0134403392987537,0.119625032077657
"GPR137",-1.53453811831582,-1.48422940604576e-15,-3.60549135358547,0.00031161041882306,0.0134403392987537,0.11912387708947
"MRPL47",-1.53395738612592,1.34371680449163e-15,-3.60412688771496,0.000313251761967646,0.0134403392987537,0.114543135773075
"PABPC4",-1.53384685232661,9.65894031423886e-16,-3.60386718177938,0.000313565082866327,0.0134403392987537,0.113671455701519
"LOC100996696",-1.53384685232661,9.65894031423886e-16,-3.60386718177938,0.000313565082866327,0.0134403392987537,0.113671455701519
"PDLIM5",1.53376301126525,-5.03763697423665e-16,3.6036701920675,0.000313802935744545,0.0134403392987537,0.113010318996398
"SRD5A2",1.53276686811427,5.00988139862102e-16,3.60132969268535,0.000316641899575853,0.0134822352844506,0.105157902440478
"DGAT1",-1.53274604890858,-5.35335664686443e-16,-3.60128077668568,0.000316701489093526,0.0134822352844506,0.104993842827621
"KLF2",1.53236334521241,-4.5102810375397e-17,3.60038159089741,0.000317798749977163,0.0134822352844506,0.101978456148809
"CCL4",1.53229095051728,4.13558076672871e-16,3.60021149512448,0.000318006714763568,0.0134822352844506,0.101408130883495
"SLC43A3",-1.53208743523399,-4.12170297892089e-16,-3.59973332349389,0.00031859202605576,0.0134822352844506,0.099804982227413
"EPHB3",-1.53168698489846,-8.04911692853238e-17,-3.59879244088887,0.000319746669345164,0.0134921473504624,0.0966511410161486
"TRGC2",1.53092124233736,1.38430933382949e-16,3.59699328181281,0.000321965496718453,0.0134921473504624,0.0906226501476741
"TRGV9",1.53092124233736,1.38430933382949e-16,3.59699328181281,0.000321965496718453,0.0134921473504624,0.0906226501476741
"TARP",1.53092124233736,1.38430933382949e-16,3.59699328181281,0.000321965496718453,0.0134921473504624,0.0906226501476741
"SLC48A1",-1.52972685841461,5.12784259498744e-16,-3.59418700358816,0.000325455151715695,0.0134921473504624,0.0812255961116728
"NR2F6",-1.52962186312931,1.51224519018278e-15,-3.59394031073066,0.000325763605239435,0.0134921473504624,0.0803998754399764
"HGF",1.52940931473315,-3.066991105527e-16,3.5934409152478,0.000326388864361851,0.0134921473504624,0.0787284919354123
"FBXL13",1.5290038125561,5.80611947409437e-16,3.5924881630315,0.000327584857196225,0.0134921473504624,0.0755404522765133
"ARHGAP44",1.52896702345234,-4.52415882534751e-16,3.59240172477759,0.000327693566093709,0.0134921473504624,0.0752512598447916
"DDX11",-1.52887042758759,-7.52523043878739e-16,-3.59217476687346,0.000327979159969407,0.0134921473504624,0.0744919704986131
"DDX12P",-1.52887042758759,-7.52523043878739e-16,-3.59217476687346,0.000327979159969407,0.0134921473504624,0.0744919704986131
"LOC642846",-1.52887042758759,-7.52523043878739e-16,-3.59217476687346,0.000327979159969407,0.0134921473504624,0.0744919704986131
"KLHL6",1.52852357416036,7.63278329429795e-18,3.59135981348917,0.000329006582621796,0.013503010301617,0.0717659333152101
"AJUBA",-1.52785667961405,1.47104550762833e-16,-3.5897929038818,0.000330990474668083,0.0135302205761367,0.0665263237398417
"CHERP",-1.52716553091787,1.02140518265514e-15,-3.58816900766288,0.000333058327256948,0.0135302205761367,0.0610985686768233
"ADH6",1.5269012261916,9.99200722162641e-17,3.58754800751053,0.000333852292919944,0.0135302205761367,0.0590235699666639
"SLC19A1",-1.5263505828912,-2.03309591384482e-16,-3.5862542373299,0.00033551210514221,0.0135302205761367,0.0547017431618073
"AK7",1.52613404770986,-1.60982338570648e-16,3.58574547465093,0.000336166922979553,0.0135302205761367,0.0530026533726113
"GLE1",-1.5260041640718,-1.55431223447522e-16,-3.58544030508335,0.000336560273911719,0.0135302205761367,0.0519836091831989
"NDNF",1.52567976703409,-1.73472347597681e-17,3.58467811436249,0.000337544587949657,0.0135302205761367,0.0494388258797516
"CPNE1",-1.52538716109546,1.3392065234541e-15,-3.58399061877724,0.000338434748443716,0.0135302205761367,0.0471438969184428
"MSH3",1.52507096516249,-3.49373308061729e-16,3.58324769705457,0.00033939914279568,0.0135302205761367,0.0446644448140914
"TM9SF4",-1.52488614127731,-6.99440505513849e-16,-3.58281344200935,0.000339964043783284,0.0135302205761367,0.0432153853656914
"PFDN2",-1.52460066340727,2.99760216648792e-16,-3.5821426942581,0.00034083831541432,0.0135302205761367,0.0409775219201283
"CDC25A",-1.52455601699493,-5.55111512312578e-16,-3.58203779477613,0.000340975234424543,0.0135302205761367,0.0406275762026453
"ZNF767P",-1.52455402984258,-8.00921828858492e-16,-3.5820331258399,0.000340981329703274,0.0135302205761367,0.0406120008230584
"ABCA13",1.52440853345438,-2.692290834716e-16,3.58169127315904,0.000341427894168057,0.0135302205761367,0.0394716494744269
"OSBPL2",-1.52381936770512,8.25901846912558e-16,-3.58030699212397,0.000343241789343516,0.0135302205761367,0.0348550807875831
