GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044
LCP2	-1.0043975554235	-0.74865233046229	-0.692242108036661	-0.253372465895099	-1.48803514027544	-1.33658382467848	-0.398040319699156	-0.871815012565267	0.0694375194469826	-1.11937505397122	0.958964339586523	-0.365132540915774	0.676855125001906	0.796655127436663	0.995699617689888	0.581414577442334	1.72245966883486	0.059073493774088	0.388913876349079	2.02817300636055
LIMA1	-0.358386952816989	-1.66133052267765	-0.419657364807134	0.217596665978208	-1.5875282562435	-1.38039540774275	-0.478944837625166	-0.857943118500789	-0.285628338578692	-0.804307423727969	1.2340898204536	0.85108552076468	1.18500605487344	-0.895145305235895	0.70609011838601	1.26492572879403	0.183324733485294	1.02014112030457	1.09001764886357	0.97699011605313
LINC01091	-0.841138206917266	-0.567164349222549	-0.722912190074916	-0.810419503020641	-0.961597042668626	-1.01685931066664	-0.743905920988936	-0.189756899957681	-0.962251188833375	-0.906814481858091	-0.00328163325982555	1.53795650648033	-0.00328163325982555	1.34178243264646	1.32191383313581	1.16385467583466	-0.256087321063256	2.22856041747828	0.439348549604976	-0.0479467333889047
LITAF	-1.15254827514847	-0.487178174867481	-0.197467786461654	-0.21919822216727	-1.80908818033581	-1.44082356079929	-1.18121111979085	-1.05602781225973	0.922531887677741	-0.910235488115704	0.49128743084357	1.16179410109467	1.30765700406272	0.305657281587843	-0.226797208886411	1.06212111739985	1.24727289907057	0.750750872112421	0.503089778637489	0.928413456345807
LOC100288637	1.41534803792189	1.48024296080596	1.75459859023265	0.187877696000967	0.911622882567445	0.817976706666055	0.45279487262711	0.990404162493608	0.844948797986756	-0.262116776115669	-1.03805367105238	-0.785919771216426	-0.516012046031275	-1.16816376592592	-0.944416390959474	-1.12700286007471	-1.19566070994712	-0.973977162548752	-0.416334511978356	-0.42815704145237
LOC100507387	0.0317521903744875	-0.50987006745677	-0.983976715665644	-2.27222476582746	-0.392210968683816	-0.302764360396177	-1.89032591288157	0.0278356426858845	-0.81102714174879	-0.492276885187837	1.19131724874846	0.510388519935676	0.869901737690151	-0.419247243569359	1.05897213888757	1.09430031665378	0.404925358800076	1.0321110450488	1.0037066896075	0.848713172985036
LOC100996696	1.66541998386851	1.28334075353167	0.903831487041681	-0.305776101982056	1.55957805175467	0.0877439761817903	0.181029155114077	1.4197968163826	-0.0978795528971001	0.97214969263721	-0.647040248593208	-0.459308898289047	-0.522611165674707	-1.15352601830603	-1.19163587692977	-0.880422272492795	-0.615400386671636	-1.6550747522078	-0.787463974926995	0.243249332458955
LOC101927151	0.622811463144088	1.26328747722374	1.2289404534282	0.653524969452278	1.24112644839758	0.189034604241201	0.73874123807076	1.08930711866658	0.655753069798296	0.852408634184551	-0.277512468981585	-0.30889440539358	-0.634265612845965	-2.20156281393548	-1.27463879152503	-1.44172917824297	-0.650325074570726	-0.545124459771805	-0.754908676966136	-0.445973994373993
LOC101928635	-0.206957595955733	-1.73463546370388	-0.690671021314479	-1.32937047355403	-0.444842038782392	-0.295967595714199	-0.582656436378323	-1.20088701572977	-1.70151763740242	-0.335036038030305	1.01765425581396	1.10605673194789	1.193628406544	-0.145379624474247	0.80396171526677	0.86260072630821	0.739512285970185	0.890661048248167	0.820951606715242	1.23289416422534
LOC101928817	-0.927696944970671	-0.437792198720559	-0.87313035304012	-0.978848440273702	-0.595158352234561	-1.10758680847799	-0.980890939765608	-0.787434382385451	-0.677303371937705	-0.81051556357036	0.549367481171412	1.3102079111701	1.1665630443804	-0.578321785321923	0.632276095868089	1.79448641455375	1.66558408423429	1.33991784643998	0.123553183427641	0.172723079452974
LOC642846	2.0189137314559	1.76890324083085	0.300679437576427	0.719849816901453	0.466485809057102	0.203610532547668	0.583309628739784	1.72411258555698	0.042554977127668	-0.184067621855886	-1.52119588415814	-0.763657544714492	-0.534105436435917	-0.923865084285933	-0.808091647870217	-0.930620301443201	0.176011471294579	-0.666154995217719	-0.562407965381561	-1.11026474972536
LOC728196	-1.23879141974636	-0.659811948781123	-0.653412881142001	-0.598695558090692	-0.996005044946671	-0.244795349226344	-0.741903061177566	-0.903384970193659	-1.35336952447144	-0.45923219032458	0.581992932605219	1.11135315568317	1.38916799648378	-0.317900536852956	1.24783634301215	1.86014996419679	0.993696539694353	1.42599667300255	-0.367701318573972	-0.0751898011506569
LPCAT1	1.22675631209617	0.988899910018021	1.06611639561876	1.0891186045825	1.44926747635769	0.421825044136339	1.23177402752091	1.01234025629536	0.543460307862984	-0.551632611945613	-1.26842525698723	-0.61293010848573	-0.573080476630174	-1.17947295048662	-1.16518132859078	-1.29171955749337	-1.03007855839148	-0.881529145401137	-0.453093443749911	-0.0224148963267107
LRRC36	-1.11764626404047	-0.656554416347808	-0.912844080818119	-0.881962318627937	-1.02733936724327	-0.852346290351767	-1.3554218883787	-0.24316357471966	-0.72969881939569	-0.504623440431955	0.400526479907173	0.304352155559423	0.636038800382215	0.0795234874433331	0.746039658756761	2.07318312071588	0.69373695905571	1.9071574468084	1.25340588022103	0.187636471505455
LRRC43	-0.10333494388719	-0.799290957500056	-1.3114707896152	-1.16961524678414	-0.902440789871394	-0.576612878978802	-0.653258539439522	-0.68407248715509	-1.00205926409418	-0.780267189409483	0.669127501012081	0.943744390151874	0.966647589326785	-0.678123604252516	0.631402723371394	1.97774883900294	1.38675263702752	1.5595676853473	0.452164147236598	0.0733911785110939
LTBP2	0.644737845219575	-0.724112801139672	0.808971495696234	1.82807294124506	0.534957431290643	0.436749530596279	0.663810883629414	0.762806291448452	1.76606155704953	0.794805971197486	-0.31844099073183	-0.902214260006967	-0.653640517226584	-1.8273334528475	-1.0013729314982	-0.91923209689631	-1.46811495905013	-0.0591014493323988	-0.353523472761608	-0.0138870158814831
LXN	-1.15167861360699	-0.714384478327319	0.330265590020383	-1.1067343457776	-1.1558626501605	-0.381258016220951	-1.08516726941526	-1.55324523108224	-0.113046436131998	-0.993195617685161	0.748087634616283	0.489929611862994	1.1455711071996	-0.0463748522424731	0.216068098725899	1.60948877152755	1.97739911766245	0.743957011295372	0.557147197685743	0.483033370054232
LZTS3	0.764765832136703	1.07488736793857	0.339766623020154	-0.413418344075846	1.95960959842261	0.160643363868655	1.52980850746139	-0.0815821759185548	0.51054375420353	1.84854566460022	-0.654467912799053	-1.16461886000134	-0.428289478156036	-1.37157343433422	-0.681033425793483	-0.848756298796743	-0.878163741862511	-1.03972909971121	-0.329810068011606	-0.297127872191221
MAK	-0.96709799468841	-0.117295758146344	-0.763954529212902	-1.32111291560797	-0.929211528984617	-1.22938263559646	-0.520422764237484	-1.17831259354095	-0.674747838073996	-1.09849321790661	0.223823841184969	1.15564815485579	1.22506316515977	0.208562655028661	1.03217177947922	1.11147447204697	1.52693660650679	1.44189057374621	0.471673988843248	0.402786539144103
MAL	-0.497417192174628	0.980598116939066	1.15913524526735	1.7165882125305	1.61495085543391	-0.0443952231703947	0.617633755786045	-0.259735908124213	1.17269826648293	1.36744704375473	-1.01819029074157	-0.619471587811766	-0.582113568054779	-0.695253902578535	-0.998988805989204	-1.11912390617131	-1.13919120642894	-0.897871791215983	-0.774149741083472	0.01685162735025
MAN2A1	-1.23665999850229	-0.796717054114851	-0.562851575822794	-0.325926175384859	-1.63839159983653	-1.20718375339755	-0.820096065190003	-0.874277790083383	-0.697880061452201	-0.267260081829417	0.65630883344178	0.638318601515156	1.40596714891958	-0.580336845227807	0.65380663109589	1.0693531026109	1.49993539846342	0.795693562914333	0.982363887320961	1.30583383455966
MAP3K19	-0.845912148027912	0.418268345705671	-0.838700258322858	-1.02542650399326	-0.625003307946706	-1.05661753811663	-1.20289809608817	-0.899459521768963	-0.725098737598597	-1.23037689942159	1.05052968700831	1.34324115866773	1.1061613020588	-0.353212019579803	1.07184909065115	1.44662886003976	0.925630748838103	1.29470737036506	0.578008332630707	-0.43231986510081
MAPK10	-0.982515203101171	-0.208882714773934	-0.943421921327553	-0.666134058973038	-0.783292471445143	-0.655747502643456	-0.223430370053949	-1.14637668920177	-0.985348636238625	-1.23638271669381	0.843203391255799	0.711497323503679	1.08355138102116	-0.728922937299023	1.35047697361584	2.01940196422927	1.38179855306959	0.968198270233777	0.272039939407787	-0.0697125745854353
MARCKSL1	1.87268739092219	1.005291039108	1.45729120719196	0.938286068179221	0.452295361506162	-0.349780589841979	0.539397100618822	0.607543486113471	1.15926392813138	0.318198829578085	-0.46171793554302	-0.33498943143324	-0.821861782460626	-1.32827200212585	-1.0722802663876	-1.6470100516885	-0.212007915829347	-1.26580907398676	-0.878042994575137	0.0215176325227712
MAST4	-1.00411516591895	-0.419003943909869	-0.312314742938238	-0.910729142882874	-0.653792285227278	-1.18296509479351	-0.931673075363047	-0.699162013018083	-1.42749561796987	-0.758081111065791	2.02552754055813	0.0283538817235258	-0.110331528440108	0.419034717950036	1.23944425108502	0.824777248693144	1.22491890412564	0.414585671000008	0.658368824629432	1.57465268176266
MBD3L1	-0.869814361335489	-0.0825480553116486	-1.05307270589639	-0.964831481360882	-0.266038274623158	-0.958931557151062	-1.03510241272456	-0.988920691562547	-0.787911046649827	-0.591603306402137	0.0318177244586117	1.37021166687703	1.55755358343468	1.28229249060624	0.317487417203068	2.03347650904994	0.865381689019772	0.957848186788517	-0.434263406186553	-0.383031968233599
MCM2	1.23971961962226	1.60421316852169	0.676484263107714	1.33101029138158	0.808179985446263	0.18857363115653	0.511790693762324	0.291364142075505	1.22236093141847	-0.306868695183388	-1.33596424780442	-0.0503475874332035	-0.30660415219866	-2.32044540411862	-1.06055943935025	-0.333338555008258	-0.0714176580992077	-0.53449237219002	-0.912998918604022	-0.640659696502291
MCM4	1.61445784027006	2.21672563583158	0.354072933310985	0.608939762394289	0.608196221905942	0.729079149469264	0.399334651488987	0.023092691983876	1.49898914415005	0.0156258698966673	-1.42235001736379	-0.195843328430126	-0.706592809517435	-0.703377782335425	-0.977953670560563	-0.974026520093938	-0.430906846760399	-0.887105589765984	-1.1805736898359	-0.589783646038158
MCM6	0.40895679971045	1.51532469672021	0.601519946662381	0.903609618366779	1.71009832592257	0.508256255609482	0.0529256195833056	0.846567693281097	1.22405059888397	0.414920795652348	-1.04956675659779	-0.336478101012941	-0.568944758719326	-2.24291138864949	-1.15706939825084	-0.863111143396221	-0.596783916671938	-0.765196827348917	-0.36302541868933	-0.243142641055807
MEGF11	-0.979843856809382	0.378151576632818	-0.948431814810178	-1.05074441810873	-0.963641633936389	-1.00882767687497	-1.05825782945405	-1.01324422546437	-0.975156332728838	-0.959812785438167	1.13580608819194	0.771175132818475	1.11768592190762	-0.0533012310239697	0.284964160977548	1.37568978109759	1.42173449961849	1.25688990278601	1.08800882688417	0.181155913734378
MELK	0.771218005554296	1.22914954930962	0.942796438502105	1.11397784309856	1.1468450937268	0.693003420337824	0.200037712181214	1.23114904148872	1.14825143511593	-0.337007709923765	-1.04156082850666	0.209365486700945	-0.538755514100263	-0.260046394924816	-1.11634566278434	-1.09887163185071	-2.10035890597837	-0.863285531801096	-0.651578534521993	-0.677983311624001
MEOX1	0.709846300159391	2.60198111172076	0.668793648498548	1.11735537570469	1.34629456644768	0.122291152337506	0.583264240897671	-0.641097036842628	1.16328391932604	-0.152076386271088	-0.552855185590659	-0.707220475773318	-0.723019341717089	-0.924431499365255	-1.0070979979251	-0.703971236677031	-0.745727415701651	-0.912813131282538	-0.953398120244917	-0.289402487701005
MEST	0.956461838163979	1.0213959879068	0.881691448223462	1.59999598254388	0.832746224910847	0.2879601045637	1.14253886893736	0.44982927912202	0.446139969603747	0.825741716823894	-0.533915607262654	-0.348103331930526	-0.315394523830151	-1.68547515452761	-1.32203500032978	-1.40997985124896	-0.0331306901404514	-1.49428719262751	-1.08430763630059	-0.217872432601443
MFAP2	2.38597682229355	0.102345858103512	0.500950779755638	1.20198089548763	-0.458897286443117	0.335902727219241	1.74523176883849	1.14708284166426	0.343800677047917	0.549096816726894	-0.780870748946732	-0.520727111310999	-0.703233789784471	-0.99381205912132	-1.0632364986182	-1.05819776391242	-0.696324488014007	-0.777910422090606	-0.624574478652922	-0.634584540242326
MIR1178	2.04087407516282	0.0542808755143599	0.577876172676362	0.55974010486196	1.42741464360091	-0.228811552962131	1.38864492167543	1.232439671526	0.549325333245767	-0.0667296291734636	-0.0822864902239821	-0.589916823999409	-1.22747061748216	-0.486830173911239	-1.63227548666449	-1.29283228762516	-0.985890358629454	-0.169326556458364	-0.943937438482725	-0.124288382651039
MIR22	-0.785108557274671	-1.40324966873165	-1.14508332463535	-0.0499103798614163	-1.34395351196042	0.0339794049089955	-1.01968252179757	-1.09312223966484	-0.33686076203516	-1.06034804119428	1.51760707226582	0.134986829432753	1.29962416499085	0.34523416553669	0.351241656091373	0.26302796145259	1.28907768157263	0.72740698132968	0.5376221963867	1.73751089318729
MIR22HG	-0.785108557274671	-1.40324966873165	-1.14508332463535	-0.0499103798614163	-1.34395351196042	0.0339794049089955	-1.01968252179757	-1.09312223966484	-0.33686076203516	-1.06034804119428	1.51760707226582	0.134986829432753	1.29962416499085	0.34523416553669	0.351241656091373	0.26302796145259	1.28907768157263	0.72740698132968	0.5376221963867	1.73751089318729
MIR3917	1.60934460711251	0.751925577027209	0.83298663630726	0.827588530446448	0.936683951655582	-0.026460411449501	0.456684974987891	1.12955439696982	0.726411325292815	0.635016323025076	-1.67055644343309	-0.725172146847971	-0.806635827283387	1.08404329451899	-1.19351002190474	-1.09677656135476	-0.771950760343468	-1.39981608429243	-0.610917210092314	-0.688444150341944
MIR7112	1.70841764570327	2.54242134831426	0.782635268291892	0.89255299776254	0.489679715061546	0.272714319608072	0.624509342179239	-0.462630158648959	0.579950497786648	0.384716488123958	-0.84318917290822	-0.766761853143137	-1.12577321636028	-0.64269654802502	-1.35082294075517	-0.772647700781516	-0.465272137621191	-0.62978443017032	-0.766761853143137	-0.451257611274481
MLF2	1.58542461921636	1.97795512520107	0.194267805873731	0.934636141172105	0.453671189859555	-0.582256645512979	0.721492270926316	1.23890509419522	0.259804818448671	0.770982710760319	-0.924000018916949	-0.175484130859877	-0.117327461168478	-1.45853999221574	-0.759168759260206	-0.873472224885552	-0.470341255696217	-1.75691979901406	-0.832204978220474	-0.187424509902797
MLLT3	-0.749246686839647	-0.681829196034244	-1.98082831971342	0.319763197384183	-0.678407175160484	-0.0786115466141688	-1.79867378064396	-0.680372077468643	-0.342843072361141	-1.01578899657449	1.46585318189137	1.22950560687703	0.849440514349461	-0.122545879122439	0.959313141543509	-0.0564971966665388	1.2377331753434	0.278809334669188	0.897179545334577	0.948046229806463
MMP15	1.59170375739832	2.51084435292867	0.458272901325639	0.948270164844117	0.914888441722865	0.197808694295261	1.01450597584234	0.0376538098157463	-0.503348193982831	0.572347641138304	-1.32981259016286	-0.874897207774972	-0.493510727983981	-0.823165503380535	-0.853979401646306	-0.705233163670823	-0.69162017436848	-0.913766337436704	-0.604806588843454	-0.452155850060322
MOSPD3	0.922211144201728	-0.141377412781954	1.06047086919061	0.415982810602285	1.38352938876453	0.364398426217626	0.908161186875906	-0.161468173015977	0.673406988465723	2.45503660124585	-0.778127813712579	-0.848671721831599	-1.59540093525952	-0.518101791899912	-0.565206479745904	-0.85566276339952	-1.05883283873909	-0.346380091250984	-0.375905363892202	-0.938062030035013
MRGBP	1.40808592026763	1.84453148627295	0.724843727471884	0.658767043147318	1.15421567267602	0.219654374216965	1.69790407684883	-0.24968194722751	0.453073318747043	0.0844649358349892	-0.632680035644197	-0.91006928175656	-0.586011005410493	-1.96980520524272	-0.819366698487804	-0.732638414834613	-0.474846577171415	-0.60478614497368	-0.452307976168556	-0.813347268566086
MROH9	-1.07054581222106	-0.89771476197889	-1.02203686494101	-0.440044221145119	-0.879837006477571	-1.11431285215958	-1.17752553631719	-0.650313394672399	-0.0122400483253149	-0.532626137869597	0.384722606180448	1.25262549383861	2.38710770470468	0.094930881712005	0.0649306695392027	1.43998819561126	1.21805545967135	0.818224716047731	-0.0660071589881058	0.202618067790539
MRPL30	0.672456954093273	0.870258442877979	1.68831537223518	0.0732323688078857	-0.405214429293854	0.104685777500278	1.14900498999048	0.688740903869061	1.9646471891528	0.886212173139936	-0.601963343378223	-1.05898715052018	-0.89623020764078	-0.460650030178214	-0.795451339763513	-1.6930086170755	-0.664973354361081	-1.2805438055811	-0.444737577355488	0.204205683481065
MRPL47	1.11444169359072	0.313819302660864	0.939698009228038	1.28425599985253	0.679659467838875	-0.709082039542697	1.11197700454028	-0.0120735147052329	2.16937014688231	0.777720860283924	-0.909774191773502	-0.569010160698569	-0.662945275969285	-1.65164559595606	-1.13645635157552	-0.592881643411822	-0.36590870568812	-0.536581499147269	-1.10008141822998	-0.144502088179457
MRPS15	1.62354552294325	1.83474665960037	0.65294183012206	0.247336405423305	1.28281933080197	0.0804658090133214	0.0861195089590355	1.05760497149653	1.48279087077792	-0.483149290926676	-1.37122971206317	-0.416273109305806	-0.322113935286351	-1.21391162091314	-0.861782936067892	-0.834560457277288	-0.825016596818467	-0.958820828867046	-0.713377634893453	-0.348134786718462
MSH3	-1.40309176714844	-0.0825543744992272	-1.42106286043406	-0.55599343922434	-0.657650817660909	-1.43160947816526	-0.655183145150047	-1.23394891004527	-0.218029595345512	0.0337695618605913	-0.15844066871367	1.38341476112705	1.15599191672389	0.138313044233775	0.752387984056149	1.24429167656905	1.1525479042196	1.83205908162346	-0.1743088758596	0.299098001832763
MUC13	-0.765947404592554	-0.933349121270049	-0.507868282467052	-0.918643480726294	-0.570692620395098	-1.11558042729781	-0.771312617217187	-0.76358352378269	-0.977820182348485	-1.10305274435415	1.394772457915	0.739100978451176	1.27031900269311	0.758339603918713	0.711177083041781	1.72946079594966	1.20937160383506	1.23166468203445	-0.601874598718461	-0.0144812046691108
MYBL2	2.21305005932664	1.69141083688419	0.00412862222423697	1.32687124513327	0.898310127191465	0.297520887595229	0.48927898013821	0.4540926812357	0.94493857120043	-0.480034169594238	-1.37899174852331	-0.712010040026273	-0.798685991907826	-0.546933259063371	-0.568344713633856	-1.08836637091988	-0.716845708493882	-1.09015420609276	-0.369707712425685	-0.569528090248288
MYCL	2.04534920619231	1.1885360279465	1.37340794748276	0.185209827780215	0.778131639970079	-0.116206674455498	-0.424346112213951	1.1575459373884	1.69447068749933	-0.0331652097409819	-0.861953434929985	-0.899736919723729	-0.775917474917131	-0.4161670299579	-0.766769585358677	-0.873937287682748	-1.02473067641203	-0.745332521958217	-0.535629777683386	-0.948758569225354
MYLK3	-0.501172252968728	-0.594123420465326	-1.0927640148891	-0.747928845324965	-1.09855765053328	-0.864940045562245	-0.800240230915729	-0.662095332098657	-1.21914454438502	-0.969208620678189	1.685153561281	1.18182408560808	0.828631575544113	-0.669094921013752	1.05176666362182	0.697047737179985	1.37539223544925	0.880698397184831	1.20627204737297	0.312483575592945
NABP2	0.629545874176944	1.25061471032851	0.177603070645203	0.636015629225666	-0.509296905553411	1.44191486067943	1.78981626144046	1.29360816802408	0.578064319045651	0.75509783005836	-1.51299369093266	-0.137894257820519	-1.11784095949527	-0.617319696046407	-0.4676305770986	-0.523204114055581	-1.41746803412352	-0.265243367882135	-1.0471713274246	-0.936217793191585
NBEA	-1.31564738922785	0.134014552225587	-0.698975142808456	-0.752957711124887	-1.67953543150163	-0.928724994861891	-1.29365582940878	-0.793709207183977	-0.115579327044866	-0.910889117121308	0.54375964282631	1.12323208172077	1.02438879630864	-0.029316659303873	0.733759492389879	1.16717390265502	1.81133559884825	1.01771905563111	0.677278352488371	0.28632933449357
NCAPG	0.807691813572676	1.33471400421862	0.715893514534792	1.61975160260262	1.3148045664241	0.772344286237287	0.415976745141642	0.632321628060684	1.34928387079761	-0.38383024733882	-1.3598973538672	-0.22037642197858	-1.18768532937903	-0.927614567542491	-0.684924544124014	-0.956385305941667	-0.586712247955268	-1.210345948684	-1.00370345736393	-0.441306607415032
NCAPH	1.77115248286801	2.1059957161273	0.541673771983654	0.83287718431835	0.384128082357896	0.580430681835071	0.515698599941437	-0.0786091236768961	1.44260916232666	-0.323444029487281	-0.944732230368779	-0.0473489184731228	-0.957159717766788	-0.418258673325864	-1.43216164749715	-1.0014410191657	-0.792988588018209	-0.722262972140635	-0.376035854046034	-1.08012290779192
NCBP2	2.18236767558543	0.605521608508097	0.492354774226645	0.432895689109866	1.28535240893617	-0.453096183631193	0.624270677575839	0.805831197228023	1.36534176044914	0.707421833181883	-0.175944740685517	-0.719853732126113	-0.571434928227783	-1.6753051472738	-0.387249109701941	-0.955014699899088	-1.18418826942342	-0.521604323448732	-1.06208683488801	-0.795579655495485
NDC1	1.30610711967866	1.15377911064456	1.37175865107758	0.397519806091663	0.0361548959608664	1.80177401645253	0.186858939013796	0.470349267127372	1.19406429341754	0.868459114192195	-0.810721710341529	-0.709483671075153	-0.824341371703639	-1.35835551851296	-0.702229956359243	-0.745957947012317	-1.14784622159334	-0.558887892420968	-1.04806975171002	-0.88093117292761
NDC80	0.983628606910136	1.27621210279977	1.60447047033048	1.05579314664334	0.860065826182938	0.69738731042336	0.494712198603227	0.705590328748236	1.11449702878976	-0.566631748862973	-0.713185002425529	-0.230098793048851	-1.22582409929747	-1.45519480565272	-0.0984926500581334	-0.620617519127226	-1.75025572318409	-0.811180791809958	-0.581540321764829	-0.739335564199464
NDNF	-0.611069244088938	-1.1037554588539	-1.091597605124	-0.539738826077928	-1.41968199601051	-1.02901989427948	-0.790209563294671	-0.0900699758984352	-0.111549048221053	-0.841707223321548	1.07875398448621	1.21761290034525	1.15953590495845	-0.883794834845355	0.814834398842481	0.914501558255125	1.77766771911961	1.34964967908941	0.434346282843529	-0.234708757924247
NDUFAF5	1.2537478080806	1.02637768035286	-0.479048920054548	0.873961179636827	1.12724669928133	0.956118772959597	1.11545593794075	0.941211689113675	0.179952110524096	1.05299458209766	-0.942409652050795	-0.0768274676870017	-0.553058206913121	-2.12456163689277	-0.631182118724641	-0.221891605782196	-1.46340211453553	-0.29457881642638	-0.974004575459978	-0.766101345460439
NDUFS5	1.76661103011568	0.940955249836207	0.98113739741646	-0.241215178974159	1.02644422468811	-0.0275160358429989	1.37084599394843	1.3169203871958	0.554857223086812	0.0705633452507149	-1.00745961583135	-0.282026264516537	-0.770967295072785	-2.09658216724501	-0.373431915012141	-0.386581377220286	-0.284344017376964	-0.997920723405778	-1.1831196592532	-0.377170601786998
NFKBIZ	-0.517828334067745	-1.35842887915577	-0.482539596146413	-1.07381918909472	-0.321649560327341	-0.780073707277386	-1.2933632887694	-0.863854366213059	-0.795354934542423	-1.04942117657497	1.30011819942859	-0.672712315389613	1.08559815166983	0.923726113269464	0.87164829895827	0.549095296256139	0.689946143916294	0.977134382690798	1.31665385579748	1.49512490557197
NINL	2.33554563719668	0.093300495324072	0.417725818188856	-0.225115692997364	0.526433779777056	0.0980715669715545	1.3145665012915	1.44882083385293	0.366051790614465	1.22636206912508	-0.915720764806398	-1.35998906615817	-1.26366928269263	-1.38667536089528	-0.652020917151023	-0.581270152150703	-0.470304990526748	-0.509243578434522	-0.253628885422269	-0.209239801107087
NME5	-2.05470451048012	-0.536106263956063	-0.610185606447881	-0.953054209040545	-0.626850631052719	-1.07401276903291	-0.843196240598671	-0.667481171190407	-0.265349094604289	-0.521590105774651	0.8064376184613	1.01663633905392	1.060218743068	-0.65765858967069	1.04979108600274	1.43434769720988	1.13931399218503	1.39568506632312	0.685015355714405	0.222743293830541
NMU	1.26475342526171	1.75054239055528	1.84092894719396	0.283100727207234	0.458638397608382	0.892569275123503	0.619815587048245	0.229137962757496	1.33601653649931	-0.254197932674285	-0.710445064418376	-0.522651589727236	-1.05242877470181	-1.22820984308536	-0.64637889744453	-1.04109883724681	-0.629641706772802	-1.02923437873244	-0.821887932788927	-0.739328291662544
NPM3	0.398670168518969	1.00450069569477	1.01965889562121	1.55893087891153	0.147301563561225	-1.00756013546757	0.666938117989297	1.36998011264702	0.82113914986646	1.55177609149451	-0.843702335297504	-0.489825671763861	-0.950994883618525	-0.208974660578535	-1.1896780065915	-0.949326896367932	-1.41852878366624	-1.10610306645654	0.259656599502466	-0.633857833999253
NR2F6	0.972024340451124	1.17737104891529	0.565350319877244	1.34390546133181	0.559804325868943	0.0136978322396672	1.24124660011543	1.29373064097448	0.00117586667388596	0.479802879198673	-1.29208423439082	-0.751108268319751	-0.239640082216192	-2.56991410473906	-0.421247230961893	-0.458610225439423	0.125545265410568	-0.866028220819292	-0.436445573427152	-0.738576640743502
NREP	0.759927582287113	0.953612083375586	0.530459754177855	1.861939968009	0.106773210330774	0.262428871974079	1.5599728738432	0.496659359499566	0.32619055944381	0.986036196245383	-0.775867098705988	0.229253236800961	0.0288231439537631	-1.46482290665428	-1.01165495775161	-1.43351249551109	-1.52565094079538	-0.91711707378804	-0.936068112111549	-0.0373832546231586
NSD2	1.31028481270571	1.96406440303716	0.91121693214752	0.94706876113354	1.21498071619253	0.577815388074107	0.510093199434195	0.868816144260059	0.52132131505073	-0.472808785688485	-0.760814137376902	-0.448724617228494	-1.34249006230342	-1.39010955181547	-0.9277009593824	-0.868490556814674	-1.16292393492482	-0.822071089601328	-0.210329489718188	-0.419198487181367
NUDT1	1.62828935560667	1.4091471960327	1.13429914280579	1.55825997319329	0.51286184750646	-0.508828790304005	0.450246855603343	-0.0626247883857106	1.13612438219427	0.461744832542074	-1.32291649382699	-0.240817650718693	-0.425228701476835	-1.84201663832815	-0.482759834518254	-1.17804198439898	-0.628902730639956	-0.245860261232629	-0.820676611473664	-0.532299100180733
NUF2	1.57103773832063	1.07323434778031	0.8455667445091	1.17744046262172	0.980929289916653	1.07434587967195	0.709873614185498	0.795840065615354	0.931571524624875	0.15170254332326	-1.18183388824515	-0.538779151330256	-0.84093855568442	-0.853711590266819	-1.05770164781177	-1.13558553759852	-0.830163403855531	-1.01420338037981	-1.21017795148201	-0.648447103915076
NUSAP1	0.644487143082653	1.31614410057891	0.975543305225804	1.19196133860993	1.2116518050709	0.838479016795733	0.568703314651461	0.97068243977757	1.21512385181964	-0.137991021981731	-1.71281355743544	-0.075685259587252	-1.00093212277359	-0.782705828800861	-0.676130305243607	-0.864669434398266	-1.06890967160192	-1.13130398283965	-1.10741443702216	-0.374220693928123
NXF3	-1.36874509558626	-1.02106184152358	-0.977321866683091	-0.937587435167182	-1.02596409620217	0.0633343391280717	-1.04542308149935	-0.214757833393969	-1.2854974839303	-0.788593784430234	1.1062898942867	0.735749223569587	1.01787834175934	-0.506346035166409	1.15845267538636	1.1988709801528	1.00711780551109	1.14833065344856	1.09589571870839	0.639378921631634
OGDHL	1.40790686767499	1.75901579164551	0.408020092091134	0.572652811410928	1.16977666380159	0.249239188170849	1.01435376365486	0.572134296122364	0.93772872656706	0.61858668165658	-1.27809286150234	-0.210552186362985	-0.749552944026035	-0.387777419833621	-1.03203678107518	-1.29803512410854	-1.40712909474214	-1.31452061812432	-0.504254060528203	-0.527463792492499
OGN	-1.09274802378101	-1.09009343074453	-1.12031297534369	-0.553741470927115	-1.11873734592849	-0.813030986566125	-0.777917571256171	-0.789674849446774	0.397287892400166	-0.910737136715272	1.01754211857704	1.35616114999008	1.10877448699851	-0.950282009755479	0.879443338256679	0.988315905565729	0.463802574370675	1.47428197691009	0.214262265738221	1.31740409165747
OR7E37P	1.34346311276656	0.0850171988602563	0.446266150045995	0.668148846507252	1.99027924391932	-0.271520711575534	1.27653216076472	0.525987699731634	0.734799088827105	1.36829981723843	-0.658814639342588	-1.27292199015893	-0.695648631527412	-1.02396911653865	-1.00209817088086	-0.921449058767769	-0.162702993113017	-1.21843990231498	-1.10776705899756	-0.103461045443989
