GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044	GSM371112	GSM371113	GSM371141	GSM371142	GSM371143	GSM371144	GSM371145	GSM371146	GSM371642	GSM371643	GSM371645	GSM371647	GSM371648	GSM371649	GSM371651	GSM371653	GSM371654	GSM371655	GSM371656	GSM372253	GSM372255	GSM372258	GSM372259	GSM372260	GSM372261	GSM372262	GSM372263	GSM372264
CRABP2	0.320899752167415	0.838969100818337	0.192822694039628	0.376849203875869	0.450340666360944	0.22453626669477	0.454949559272765	0.563979661999663	1.04718446018838	0.678590601041554	-1.2881133605191	-0.957848559771595	-0.844052799067848	-0.726808206933489	-1.16732587791511	-1.11258351720737	-1.16821943878577	-1.41711533253056	-1.23956321987997	-1.17175449100215	0.374902021938393	0.116956505074065	0.315084426619227	0.80676804981004	0.160247076935028	0.539984076281066	1.38160600709366	0.92742513116342	0.916065903816055	0.754335676362152	0.885953359730865	0.363501372587947	1.27434532788578	1.20101416334105	0.538435115010146	0.803711258867251	0.625914727245667	-0.25113674371991	0.102891506956111	1.50187292873944	1.07996865391837	-1.71313887736749	-1.63492676087586	-1.5968451660215	-1.78248329704484	-1.61448244062929	-1.25476871816175	1.12106155159856
CRISP2	-0.712268681241331	-0.887040489219137	-0.634796365657063	-0.840929499610123	-0.607074899631113	-0.730171670780919	-0.574221048169109	-0.594812778475269	-0.705877891963509	-0.48382814430249	2.00522514985363	1.50727401803542	1.96752424871039	0.544799935521338	2.28894766021345	2.18984835767412	1.77882220285626	2.17598396651044	2.09719105852246	1.88801068503395	-0.351691521302652	-0.442570817555553	-0.691136425520147	-0.750723095577349	-0.264161634849778	-0.336317635745249	-0.405774490417642	-0.368213515830978	-0.287216593110519	-0.317141434745734	-0.602098368336343	-0.681340586006375	-0.643244509748726	-0.63430964053966	-0.2348259571668	-0.42224252854981	-0.421145630965497	-0.541033524539618	-0.344959915216823	-0.583424326570991	-0.580873106906663	-0.224871191328396	-0.382712708394653	-0.148293652851853	-0.163136773670445	0.0213608523846117	-0.184677910027542	-0.685829170790212
CRISP3	-0.860533362679446	-0.715879192200262	-0.668631241890522	-0.871252259564983	-0.770938473222632	-0.738396309777945	-0.79935332445786	-0.806602966250724	-0.880550413888759	-0.39689219993719	1.67173925713506	1.95547476292869	1.95068388684833	1.38475476641337	1.61510229105864	1.96117425343808	2.0297884097154	1.48486755623051	1.75929664756919	1.87433274103894	0.300749184661942	0.275725108493657	-0.991100722115467	-0.86352049428448	-0.902040470855613	-0.408628232969135	-0.0725359366718942	-0.718545578101374	-0.0932302133794142	0.180539378337397	-0.975734545492443	-0.559632482730774	-0.903363152530225	-0.694757521158974	-0.764932285354607	0.336413178712328	-0.848996274633278	-0.933701941515242	-0.0853487696033123	-0.637703136342317	0.237902685959851	-0.306760315653691	0.109067953806103	-0.413956083918507	-0.346851487407511	-0.0459280803997423	0.351943150365664	-0.403257743724823
CSGALNACT1	-0.739436372519787	-2.35889549945702	-0.789168179834953	0.0392733085678609	-0.366463774385665	-0.993382405509655	-1.61043977772859	-0.704406032094367	1.08281151224611	-1.80926062879178	0.181447769480629	0.977965160824018	2.37272162125467	-1.47009502181223	1.23647481848516	2.81839307953678	1.15515932434246	1.71749575178509	0.426117623651498	1.27782402384004	-0.510481886394851	-0.459450781414374	-0.732560691400075	-0.58404081575793	0.0313790093569786	-0.142856667746492	-0.655563326352409	0.0089663111769747	-0.19867258567777	0.204934010877381	-0.487386662332474	-0.656449114234648	-0.693722365282548	-0.584500829591976	0.221928458314926	-0.44345375853689	0.05029345914109	0.230089629538712	0.0147448941376146	-0.427931995262685	-0.650753600349547	0.594257755771251	0.731364604420116	0.579880037896248	0.595715241150341	0.841276772094715	0.817773415420277	-0.138914820842222
CSTF1	1.04936925090564	1.23642815029624	0.133951873604923	0.272936861088623	-0.170061069745422	0.185911114848956	0.49456956066761	0.378431998959871	0.425787969576215	-1.02776159819744	-2.44983436742825	-1.96019840726842	-0.438247334968955	-2.51543449319286	-1.77744715562116	-1.16395928420015	-0.829229715438138	-1.32221606828723	-1.29749636424374	-1.63644911706786	0.454141975360255	1.02089755628301	0.77362700069206	1.26118551899345	0.00628699182834086	-0.380859475684197	0.796860361878698	0.381351453363062	0.650478181972846	-0.313691197568871	0.711211615808379	0.632943337000092	1.55760403047291	1.66762072938153	0.138784398394021	0.70380466964307	0.664831277249439	0.463308075898547	0.301940391138718	1.06998611539854	0.365963444054814	-0.645565376501386	0.0733946977265769	-0.537557291217397	-0.370791542003631	-0.0463767313554921	0.420993975418175	0.588574012086012
CTPS1	1.48817675329668	2.34054000813592	1.47290694246472	0.914552930706168	1.39428451725881	0.833526365323151	0.0269624838158708	2.29012347856426	1.02542503544256	-1.3698027224236	-0.53482170283972	0.276238624940212	0.119225135298557	-1.97768805732877	-1.45493342668635	-1.24315784865921	0.39255273735782	-0.773767082617275	-0.824002547238354	-0.267821314886716	-0.162048440752157	-0.252690369859672	0.924071026154509	0.682265089491092	-0.66638655264062	0.352370945959845	0.659220040040917	0.135225645568435	0.282110760496567	-0.368003259763717	0.0175805058963587	1.26948053048611	0.649043555074024	-0.154548002672081	-0.414878500712243	0.26832176281726	-0.386099624619094	0.0539251542832702	0.167622688068254	0.795912028895931	0.0582034492927315	-1.67148796369971	-1.39180890417958	-1.18116539421466	-1.23866197964225	-0.921145798095959	-1.27927065592201	-0.355678045676272
CTPS2	-0.412202443790258	-1.62560398618506	0.511882869459682	0.26039193116007	0.991571124482367	1.96407624607395	-0.718484217844886	0.338003930278946	0.652818585992836	0.791492229871354	-0.538420371152741	-0.162128880128678	-1.16813558407373	-1.57263139870307	-2.14452058977548	-1.76005413998055	-0.815552905176742	-1.20889584260379	-1.88297917676983	-0.448925332139257	-0.279983951000696	0.79896927302221	0.966061628129507	-0.00427495240009696	0.279774905625497	-0.0387951988916961	1.76089244809211	-0.219501920664741	-0.00570961587638618	0.252470653024698	0.419124492447363	1.24768730882711	0.321534070580909	1.58951084542329	-0.461726847140149	0.889142245689068	0.674547236520717	-0.217479673108989	-0.349246700611609	0.644982283507318	1.05713084567042	-1.1982503429974	-0.584647897874837	-0.655987440454745	-0.931377742553543	0.486187410225757	0.667100896041255	1.8401636917525
CTSO	-1.59219526946515	-1.17252848048592	-0.54089514563108	-0.534169145435835	0.256513313834182	-0.953912269852332	-0.329997295877278	0.138829514705527	0.942616224040681	-0.435272345591502	1.21762735938825	2.34914754608061	1.94902262904318	-1.62647836251582	1.85682638424834	1.93507868916805	1.23103695120248	1.13850143779753	1.71128015051517	2.10818201575664	-0.296687076372492	-0.701840166104459	-0.477613484216478	0.0718393288723195	-0.0841104401790674	-0.912073299502531	0.392476651872665	-1.01068486898573	-0.720153599586594	-0.151029208340011	-1.15406438940291	-0.923514964043816	-0.286525960808241	-0.235688891132459	-0.440156465385725	-0.601010836408477	-0.802582178298861	-0.305748027915051	-0.583322682304614	-0.503901794743688	-0.565192308718216	-0.112518242855076	0.08178631183106	-0.360519312544397	-0.0364337112966579	0.721788065345207	0.83652381370075	-0.488256163402159
CWH43	-1.28914265632094	-1.01624489883373	-1.09103680971924	-1.05856794376505	-1.50294505701107	-0.85511896875536	-1.41082215342513	-1.21139092569441	-1.5000981621196	-1.01487791381278	1.56440885785193	1.65442779318823	1.38885232068281	-0.426699919775681	1.83022206688273	2.17538578467326	2.38832639045887	1.81866807174912	1.19078807797305	-0.195423884469905	0.0589383857863391	-0.32662915301953	-0.303632710218052	-0.676322517901443	0.0447903795535626	0.361064545478483	0.00317157431701529	0.325858183877097	0.166517342138857	0.326861617501802	-0.61636727131552	-0.665371368652633	-0.348025275433101	-0.475598844502642	0.307400905906859	-0.494645999825788	0.381478725857407	0.245605893395187	0.314077076387511	-0.329181970082853	-0.488456878346591	0.582284124736565	0.671078250723097	0.765372871390144	0.720252792440127	-0.656027464506306	-0.58185127128645	-0.75135201415625
CXCL2	-0.525062769275205	0.0557564161613767	0.765416524097438	-0.674981054662171	-0.78700142155035	-0.229703013044671	-0.29443181781285	-0.527169505530921	-0.626972802202014	-0.0144792371739584	2.06786621287242	0.0204919179822353	2.02969828545478	2.08023328804442	1.95889594673421	1.40083417968017	2.21013757900208	1.71685461836787	1.81559121313734	2.08810021456893	-0.761743852673772	-0.280216079238976	-0.581828119771112	-0.273776869146655	-0.408484377328356	-0.549591120238367	-0.373953017466049	-0.790730829927864	-0.593305897708625	-0.510765924082403	-0.633897862602174	-0.798280199527938	-0.561706405207938	-0.78355732037691	-0.626649528422703	-0.291280133135467	-0.874413683412006	0.375552584106114	-0.769257269843547	-0.733816144705116	-0.761939419909807	-0.26679464318863	-0.733816144705116	0.250682296254475	-0.0962835698340088	-0.438748010459227	-0.803114546336768	-0.858358685962176
CXorf57	-1.01186214552681	-0.987288136334349	-1.14177613933727	-1.00778151366994	-0.943823855178637	-1.46895537214679	-0.596172064583811	-0.459380679327506	-0.104566963432872	-1.30706948894078	1.2871644546621	1.05865601052764	1.37527973134006	-0.476272274462905	2.11223629281018	1.4193200200538	2.27743942436243	1.89275659365154	1.75684656935752	0.592908790837051	-0.694827768145234	0.815440107050695	-0.33347589828088	-0.26572922735918	-0.499101109021508	-0.711284180129731	-0.839287330192562	0.0290101764677537	-0.708407885389752	-0.105699699568658	-1.04124894740814	-0.560988437034234	-0.745416089862848	-0.975433048382444	-0.606000744888222	-0.609863892094639	-0.302231306918646	0.244267741741535	-0.828586908804527	0.229070382406531	-0.843924218331526	0.772852775017239	0.835585412177992	0.525304148559305	0.842070178262166	1.20258730792945	1.18855159263195	-0.280892385092544
CYB5D1	0.0327570992704239	0.0693733458403486	-0.110400372009081	-0.00744696018106462	0.27263602614877	-0.463837313894024	-0.490979492073567	-0.670454225516199	0.244905222418345	-0.515589646058048	2.20237482024395	1.76559597496433	1.70883565398646	0.21232526534018	1.49237094346541	2.4151489419936	1.99398268870642	1.87209982662306	1.17827848086241	1.68550552699358	-0.161651519027486	-0.262265478375465	-0.881195714347031	-0.895733224389249	-1.18193480379719	-1.23518359353794	0.352829469408062	-0.777878617252142	-0.0601135223638044	-0.767969667628952	-0.10338077884904	-1.73144542984779	-0.550686264759359	-0.538837236702399	-0.748119935486452	-0.591016043088222	-0.649042877235238	-0.896483586847917	-0.651503756939259	-0.412553619878853	-0.00530379474816788	-0.874035339393279	-0.421661178653235	-0.883858035743509	-0.718121452351953	0.273362118447888	0.624678641701165	-0.138376565438466
CYP3A5	-0.842106021383939	-0.870818064814382	-0.552470030404343	-0.573298068622935	1.85921632182645	1.74268629124714	-0.822246617057512	-0.476704547555499	-1.29826993663046	-0.841450627307649	1.99710930784838	-0.217486552234337	1.18141837008958	2.0405002509581	1.88306110042562	1.55216901615834	2.2321741038286	0.892264286519023	1.45907414288051	1.55806274377086	-0.5311570807332	-0.835974388174927	-0.735736054134466	-0.993597341881223	-0.706547419279126	-0.343677991551757	0.0438142691886425	-0.636757134092279	-0.328264390772843	0.217742682815137	-0.882185820007077	-0.822141423257018	0.12547927310359	-0.394126509089157	-0.586391690233164	-0.809756528894799	-0.581070367327718	-0.81402831229267	-0.160666189023229	-0.979783763392221	-0.856325569210502	-0.243659254656535	-0.161773386314493	-0.0133986586463777	0.0026263393648185	0.288689897230714	-0.139172435060629	-0.0250462232190455
DBN1	1.32679540616053	1.86422259723725	1.06719807099189	1.72145372318156	2.53314154831498	-0.481264595288593	1.78485571247909	0.495959875197568	2.05433704662081	1.06719807099189	-0.889569338875348	-0.295990458159345	-0.166430755570776	-1.15724064028332	-1.29596236249612	-1.64731208730895	-0.581172300957905	-1.54757724993443	-1.09833322665051	-0.234378164149131	0.416484965925767	-0.473067457086122	0.680075700104912	0.811103233572931	-0.964836649340561	-0.814305054995533	0.0614215501049609	0.0527146902950023	0.46650707668276	-0.497275898459845	0.285377752202644	-0.273886106408767	0.578907368845047	0.147843175067422	-0.231668838623964	-0.139781326337912	0.0615506992991016	-0.882183577054445	-0.379770311730161	1.26611800439581	-0.0163053677870366	-1.17687243317214	-0.92992026896942	-0.753226191978712	-0.987997763835566	-0.883368481150252	-0.368693944449094	0.425124583382009
DCN	-0.286214687654936	-1.06117774258329	-1.27659227386216	1.42801985592106	-1.20793301817421	-0.382951229464139	-0.152713045050322	-0.219508248547644	1.75042876383193	-0.0990660668261435	1.05196951756039	0.668845766869232	1.09548071199806	0.551072064622999	1.41987017536146	1.01357891887256	0.673955267070315	1.53743860995575	0.764417276059296	1.70320610833615	-0.719294003750263	1.05872344872972	-0.662739534799791	0.653626677356895	-1.66364224967237	-0.813669214666297	0.722062382816694	-1.34269955066239	-1.37851420740031	0.199694306474927	-1.06217225088412	-0.494862326856921	0.0314287356059279	-0.938065400484154	-0.631821327784482	-0.617684777933984	-1.51217273053674	-0.117326320095593	-1.76680128433518	-1.05334368109963	-0.53979366506988	-0.0728587436233264	0.877933656131165	0.326751867989061	0.354615473904489	1.02681782840138	1.62372463965355	-0.460044471704746
DCXR	1.32004074432478	1.72619169485303	-1.5906466643778	0.670830862625908	1.61712052624229	-0.582746011101445	0.557013676120097	-0.189367432261414	-0.22339219290626	0.653626547756258	-1.83649737078082	-2.23025981871531	-1.53894647679284	-0.281583257906549	-0.767125316606107	-1.68643945203945	-0.850581947459593	-1.83602625871035	-2.14430803874786	0.0562389938087697	-0.171100639474233	0.28609933174387	-0.0502610067555105	0.0259394561102136	0.0108911045375051	0.401199104098296	1.58189653906432	0.423651679648882	0.223638088279991	0.920665152242304	0.534568578492217	0.754724002235433	1.38141911010659	0.8915056848532	0.841199103495462	0.452523595354022	-0.0685835252176445	-0.0907085981571131	0.057604893909272	0.439245371680739	1.21581974710785	0.174221241965618	0.342195971879212	0.464898207499989	0.258003704558017	-1.12457678854619	-0.939408506018462	-0.0804134120191607
DDX11	2.10468843313592	1.78696032793432	-0.0789452420824599	0.453761245739737	0.131771292688535	-0.202306142625771	0.280237906139004	1.7300377164258	-0.406985059609825	-0.694990450067194	-2.39429205989424	-1.43156757338473	-1.13983918940356	-1.63516878171715	-1.48803705739199	-1.64375371086248	-0.237380660560453	-1.30765557182638	-1.17580771565152	-1.87205649135771	0.15367352888803	0.0610842605506226	0.483733597303512	1.59131788917521	-0.346157534618478	0.112537604344255	0.430983134631628	0.704680554954773	0.291382290718152	-0.00491115851776546	0.636755812628713	0.591075411117759	0.213268357157698	0.90662675605723	-0.215072421973085	0.308031682712907	0.444810610231218	0.82499101282832	-0.0504276249754404	1.47392173017696	0.782772665426894	-0.445829426944167	-0.416555388201135	-0.27388109714508	-0.728553874746517	0.0538885036512483	0.262882692236055	1.37429921670263
DDX17	-1.87180168989442	-0.516052012628192	-0.0830286574547292	1.03409527187648	1.0191878752551	-0.892846844426202	1.16455289264571	0.158654467212914	0.645092413546554	-0.243974123955863	1.60085558867056	1.08762442516247	1.29007002173926	0.251893717358735	2.07621680946468	1.83996106550742	1.13726562630369	1.65836577582854	1.18893314504523	1.02905453834072	-0.327056629053637	-1.56721071598697	-1.3385803783015	-0.917608352090489	-1.01987928555167	-0.786972903862369	-0.356565612642446	-0.989880786348278	-0.443154624932842	-0.112180517412482	-0.373801571982277	-1.54560737683977	-1.00989440856364	-1.17730030381625	-0.0805312960325	-0.516075013753058	-0.328251603001731	-1.17116092124989	-0.628141675197402	-0.300468106645105	-0.843105779196498	-0.0321412753275764	0.0772659905647766	-0.123681553969201	-0.0430492618885834	1.12361075427039	1.19584858764363	0.0614543155687086
DDX49	0.542707274895529	1.08078940426377	-0.321566293905369	-0.110248094770383	0.578043776035388	-1.10975780941408	0.245545067265193	-1.3651380591324	-0.894984924413465	-0.679886311888377	-1.39065338188283	-1.41988002430604	-1.15081921855984	-0.993670493797909	-0.882666501669737	-1.29522508774312	-1.63891697871795	-1.77112287153004	-0.790761987112969	-1.4611388440727	1.10010590826914	0.758571973063386	1.47324118821935	0.269215910181253	-0.285003992672044	0.757138587820995	0.674893206934416	0.604446400801179	0.320655620036766	0.263949001426693	1.17648575449382	1.6716966008209	1.16772548598672	0.66045274692038	0.355963138393351	1.92237620290311	0.116460200104689	0.82254577346279	0.604446400801179	1.29239597244585	0.904927347450244	-0.467645951178652	-0.894339511124486	-0.938807053050459	-0.905520974652825	0.0517822911714418	0.0797047488653742	1.27148838256274
DHTKD1	1.96378054926041	1.18786741815944	-0.657116442079699	1.3357756095145	1.74219743461848	-1.11517186553197	-0.728970097865615	0.171121571384523	0.171121571384523	1.44861443103362	-1.1763770887028	0.317195201315261	-0.452097555950117	-2.13994724201913	-0.158886782219468	-1.62113858879042	-1.2073253422957	-1.56595551290377	-0.381373883650197	0.649436934044513	0.456644960229952	-0.0406842087452946	0.153071008677961	0.974382862675881	-0.0223661644824795	-0.473620426060927	-0.142750973228871	-0.828545256438656	-0.811631639786991	0.703728459723755	-0.289523049015847	0.11716548431566	0.633217513441616	1.2911704875266	0.796954957894043	0.900976631655259	0.303935541606158	0.697126953937507	0.717445924139869	1.76195103852168	1.14583830054637	-1.15771358952642	-1.10000456059177	-1.00864093553202	-1.3626403219496	-0.684697857687522	-0.86242080078612	0.348879340233822
DIXDC1	-0.802138313381819	-0.364146870462341	-0.458387564759952	-1.17460790865457	0.26714072259041	-1.52847948255029	-1.52847948255029	-1.1869261946675	0.498445797295847	-0.480192449573267	1.53143100000446	1.41467079951497	1.42759651369968	2.74395589130906	0.946763519135519	1.65999138600742	1.70614699429517	1.74701440438157	1.00683637877073	1.73299889259456	-0.673559005489465	0.158284315567944	-0.899145682339272	-0.150059280320603	-0.938110969048484	-0.873742736661572	-0.170024672191132	-0.489362087321345	-0.609210248628281	-0.369700988259732	-0.515836460439687	-0.588553800752361	-0.0639581151940558	-1.12564640925887	-0.619567196222512	-0.128583096799773	-0.46829357207747	-0.721358874726432	-0.707052516553728	-0.807442006415024	-0.616355892381007	-0.0664289172207478	0.574657828606731	0.0870244857540193	0.236581202539779	0.612859745227305	1.12783540452707	-0.354884486920625
DLC1	-0.280611295467446	-0.655930161631783	-0.600696583218024	0.390203990205922	-0.402559468594281	-1.06869491429046	-0.317448014430301	-0.509357286879195	-0.844915429929541	-0.205303855221984	2.14841198629076	1.19736530277974	1.41493127831949	2.12827362436749	0.987403171368308	1.56678599390391	1.18250161501146	1.52110559571924	1.963934557726	2.35005360588976	-0.860764367751967	0.992743492669965	-0.659704107704961	0.162645833726925	-0.720849486623614	-0.907457980677509	0.33342592323775	-0.920832289083055	-1.0763998519681	-0.622561726747869	-0.146821967863396	-0.669556775798551	-0.171716334528605	-0.486834652414778	-1.08502014301375	-1.05290632663335	-1.02930448305421	0.0450060750050314	-0.900435283443305	-0.639404535220237	-1.0952411700436	-0.425692041287354	-0.632207729307177	-0.666874941957071	-0.285604347477074	0.524063479109508	0.505435345608986	0.527416681322303
DLEC1	0.19510772191562	0.557879336523369	-0.644550168030287	-0.7271557385206	-0.325379827859121	-0.596485866898826	-0.543794143819062	-0.804774652990307	-1.15687275355151	-0.556324715358021	2.08252353779313	1.45106310324235	1.7532885548844	0.531606539540566	2.11740577508501	2.69391557399968	2.01346535392778	2.69871956862759	1.63413243971558	-0.045116364332247	-0.621293537237027	-0.461716571532309	-0.558057172028128	-0.63711535457117	0.069250627384203	-0.227735080470653	-0.633327651475985	-0.296992299014805	-0.449467354310379	-0.153204953154492	-0.746607809573786	-0.625356176619038	-0.762300124564949	-0.666923218516532	-0.252603049833598	-0.566985833927326	-0.236157853181873	-0.628157736664469	-0.108895401897672	-0.749885533137527	-0.582200372842547	0.0560832956937592	-0.229434652569268	-0.226100688144376	-0.289298633222152	-0.54567082233621	-0.391110627433812	-0.807388688712984
DLGAP5	0.358484501521796	1.23528795136256	0.724251087578173	1.5501263824528	1.18472648873034	1.02758379527309	0.0174966990785476	0.527373372363822	1.41511146737496	-0.740726865863484	-1.70789292494067	-0.320599644141529	-1.41697365445126	-1.07947844620482	-1.63475283269881	-1.58137805838999	-1.24338390811543	-1.80260174003646	-1.71144563263484	-1.5496381317822	0.8123587279914	0.422190714307905	0.684265105351493	0.832299012290304	0.0967397228529189	0.348919413545656	0.66019614171935	0.761498688703972	0.165108366271273	0.335918806618175	0.903333202395765	0.548162712458857	0.73389928972474	0.19041271343381	0.615400651863725	0.889637213588537	0.335279744201795	0.550510501345585	-0.0336798612363647	0.833349103939035	1.25067526709172	-0.661897706582082	-1.25252717414859	-0.522690546642589	-1.16748383148681	-0.78641954245247	-1.45566306144915	0.658636717825471
DMD	0.184004962199727	-1.45855506826476	-0.395773171989117	-1.42643542659829	-2.31352660338017	-0.129266955999764	-1.44273087414646	-1.54137165785885	0.328785177116791	-1.87766678638799	1.32688754014476	1.27222214228152	1.42236596531471	0.0467275979422049	1.27460941294592	1.61059450632385	1.75320447518236	1.49562727154817	1.22169881403859	0.817927635197763	-0.527414439933536	0.344298933898615	-0.097128419294416	0.227470888056215	-0.591580648388737	-0.0903382859951948	-0.463102872961418	-0.498808431044564	-0.137568051184783	-0.462088631348393	1.41921109144731	-1.18399680819087	-0.534104059947396	0.227167823386229	-0.788321053689642	-0.00542480014145494	-0.111720808440261	-0.552801591376226	-0.956038351129048	-0.0452991408104363	-1.25771343712193	0.195354397435415	0.299153187351456	0.0307925710107587	0.388241053917084	1.05365667056511	1.19964627245611	0.749127985863039
DNA2	1.030649740066	0.740588503328612	1.02295811880102	1.63404892927501	0.644591970524193	1.58936528419141	0.643306492384603	0.970296010222941	1.5929773715258	0.475301936190592	-1.12456591071245	-0.119661966714	-0.781842565396986	1.24327419862595	-0.944949556117022	-1.26720086527555	-1.33210157564542	-1.19813563068485	-0.647929739367802	-1.38031231777319	0.662856951233006	-0.0200125116960594	0.138535030084517	0.148260808080544	-0.425343807940268	0.240158981497429	0.648708514067692	0.987140937141873	0.0638343500333022	-0.336881148032795	1.94019827065639	0.098230611092035	-0.349640641305278	-0.107242610036287	0.566725524147871	-0.0160378463585412	0.883640896445524	0.650250661316814	-0.215180231905409	0.800581454047739	-0.763783750772398	-1.50369820382305	-1.57530668623185	-1.2889594158029	-1.51522059564717	-1.18107830333107	-1.93323720499962	0.611841540589104
DNAAF1	-0.237903606064064	0.828696331265225	-0.345340355366669	0.0422818493941123	0.313381093479627	0.359899800644963	0.419812006883457	-0.0602267852656923	-0.359359493994087	-0.129581336161582	1.86528000782582	1.64487681808333	1.63326398543384	1.18590764107693	2.13184577144891	2.28801984202851	1.80000173925654	2.41550593273922	1.55407245570017	1.06822002830835	-0.781094770895414	-0.90664706360625	-0.787448490046148	-0.846853562414097	-0.629880964024573	-0.483876176220016	-0.882801811609218	-0.62619196691098	-0.500567019975586	-0.62297781635882	-0.770654412089807	-0.669562626294296	-0.786819801262311	-0.528146511724668	-0.440932694118619	-0.741674726524087	-0.74387248821078	-0.867578321795205	-0.49900981899079	-0.692248013243229	-0.833286127178081	-0.508136006792185	-0.452450252615205	-0.27685568904384	-0.318450535943822	-0.78504296346917	-0.694490051178346	-0.741103044181371
DNAH11	-1.59953511817132	-0.653623508129003	-1.20302862400675	-1.12624642270033	-0.813220700934741	-0.756941833864984	-0.353193273995878	-0.577629374009942	-1.08621804452855	-0.786304130276801	1.5002864012141	2.01660628258802	1.09705416122637	0.838038216525552	2.21763135219137	2.65760382794845	1.16557524443081	2.73232074972937	0.448597152316623	-0.530032833366446	0.129323737233839	-0.482943052563366	-0.281266053720561	-0.591844824622929	-0.000731480951030994	0.160823269334141	-0.730708629447724	0.241568665333903	-0.182726519661683	0.0858164493298384	-0.600449100457537	-0.531291975696676	-0.64561249391875	-0.663577346957677	0.0206283052335497	-0.627667268159605	0.0582236849026133	-0.291793118785715	0.170407061703508	-0.707733166056665	-0.700009179026946	0.904987821676716	0.467906148277151	0.975168460855936	0.714305818214701	-0.769011910250861	-0.590590220166354	-0.718942605837723
DNAH7	-0.729091160949551	0.673321634740767	-0.2499634758868	-0.417380000398281	-0.544550386992597	-0.515047623774157	-0.182456503716267	-0.370765762258386	0.0826915167911773	-0.34288536359017	1.97976581874954	1.76100848221168	1.82382081680578	0.132435513315363	1.89435535116846	2.64590614816663	2.30378523319168	2.82227122675238	1.19644478051982	0.286968930355185	-0.588209997787022	-0.919273164883643	-0.625484574105464	-0.742211381268985	-0.444986935479143	-0.274003227322645	-0.896948958461196	-0.243466522851145	-0.583460127755332	-0.360701688895256	-0.553113209018219	-0.732285745728947	-0.393473559079069	-0.407495175423711	-0.129697485644393	-0.851976642995232	-0.475137036394436	-0.978637472210505	-0.379939124942521	-0.786337505142149	-0.789684857394811	-0.245497689679573	-0.198378302865236	0.0523847749309401	-0.128441633488192	-0.589887292077089	-0.57494788730977	-0.409342751929525
DNAH9	-0.306588207128999	0.39694087566651	-0.377818269555217	-0.456195160987409	-0.0401877736549451	-0.715686993089021	-0.242509738261427	-0.46565756259132	-0.41940328526465	-0.265751226188858	1.69988403629849	1.92663862700006	2.13342021290627	0.387797699091533	1.96310174858855	2.57097767196809	2.19964749502831	2.54451058188263	1.69005476413893	0.430040223069516	-0.326517693842507	-0.838230152354844	-0.493345733849599	-0.823843632284176	-0.414936890710602	-0.0930423444217538	-0.439157843539686	-0.156664079756236	-0.722931657449714	-0.777323269192285	-0.312111937881529	-0.338717288147611	-0.780435913831885	-0.381540371195506	-0.794470290266969	-0.972953190944574	-0.707372551889643	-0.632779944600278	-0.208002776690974	-0.611344639443834	-0.878132974802932	-0.562335344220167	-0.390508288270319	-0.386003230598569	-0.569158209265801	-0.518672391352232	-0.22244192007827	-0.300241158034544
DNAI1	-0.739094921530242	0.0643003737884905	-0.538461007784143	-0.756026765972625	-0.84307302518435	-0.801603054412729	-0.43703879905266	-0.843142103425503	-0.692804824598232	-0.578879454218227	1.86420302524661	1.37486811564566	1.78866213086676	0.460602243277868	2.4259549576553	2.83551217408575	2.18319099216657	2.4586212903601	0.984230661930751	0.10373637412619	-0.46211688127359	-0.585876815069061	-0.743713827826752	-0.722654207408613	-0.0604563842343682	0.00641455673213829	-0.756632661027419	-0.0435020881766391	-0.0860741047296039	-0.00455513995483956	-0.787985117396717	-0.853719220627441	-0.876317231661082	-0.551999248702158	0.165011130810088	-0.235225331695257	-0.13029286889637	-0.401760974230148	0.0572473218861534	-0.709836210687127	-0.548189519257374	0.299354313418758	-0.209881750442912	0.272098224359553	0.145896481950384	-0.911119440660997	-0.710896238889475	-0.866975149280461
DNAI2	-0.253567229442351	-0.574836105316703	-0.465342656721913	-0.273795894550568	-0.476921306590434	-0.57768976689903	-0.260310117811756	-0.614182897281887	-0.82072895456822	-0.556730114587458	2.02299401328206	1.88165107737188	2.12804062305645	0.323055156988474	2.09434492447104	2.61917967903344	2.15198045396631	2.41550134077565	1.72204283300865	0.622478761439499	-0.59609920853532	-0.579262132294891	-0.514830888820554	-0.543379798092178	0.144203651182246	-0.333201778866791	-0.711370087636127	-0.43095535871115	-0.459200509777157	-0.593083657287265	-0.593752104676814	-0.472178617955851	-0.494370391389225	-0.673400821027155	-0.484465699855953	-0.559265439405503	-0.479459720688998	-0.463740086579873	-0.301141597929254	-0.417676245962944	-0.757882867014133	-0.368237349232586	-0.283390840342326	-0.244202497507763	-0.444621790578582	-0.610780924085719	-0.26247908998401	-0.578937966567252
