"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PTGFR",1.37084345208339,5.23669649310499e-17,4.64028918694208,3.47976038228033e-06,0.000161453247881144,4.11947061995046
"SOCS2",1.3705956092959,-5.06972935854222e-16,4.63945024198076,3.49391502967195e-06,0.000161453247881144,4.11571592903437
"TEKT3",1.37049089335582,-2.17707796235089e-16,4.63909577973806,3.49991207930222e-06,0.000161453247881144,4.11412974034957
"DCN",1.37032679429649,-2.32308385491227e-16,4.63854030632535,3.50932983916612e-06,0.000161453247881144,4.11164428737647
"CDC25A",-1.37024522773902,7.10333123340086e-16,-4.63826420447429,3.51402003698572e-06,0.000161453247881144,4.11040898674494
"CDK1",-1.36975376850322,-4.60424522582178e-16,-4.63660062066081,3.54240713231808e-06,0.000162335854309779,4.1029675427907
"SLC9C2",1.36872809396491,4.59990841713183e-16,4.63312872424388,3.60236088417328e-06,0.000164286071972961,4.08744586178107
"ARHGAP10",1.36870810866974,-1.7452040969775e-16,4.6330610742515,3.60353869215381e-06,0.000164286071972961,4.08714353690472
"LAMTOR2",-1.36833265049757,-5.52798547677943e-16,-4.63179015269308,3.6257345860849e-06,0.000164873056795002,4.08146466416042
"MTBP",-1.36733450288734,4.76470714734963e-16,-4.62841143460849,3.685381137809e-06,0.000167155658837701,4.06637507770301
"GET4",-1.36658783394422,7.93780550549054e-16,-4.62588396889552,3.73061387926865e-06,0.000168774498492028,4.05509444207486
"FANCA",-1.36443625420234,-6.48533599508413e-16,-4.61860089642221,3.86395108260492e-06,0.000174099466260562,4.02262294680972
"DNAAF1",1.36420956776804,-8.73144149574993e-17,4.61783356547109,3.87826230149932e-06,0.000174099466260562,4.01920478978519
"HELLS",-1.3640727713143,3.59955121265187e-17,-4.6173705110617,3.8869231322694e-06,0.000174099466260562,4.01714233963107
"TSGA10",1.36392915304129,2.8369956846704e-16,4.61688436487318,3.89603581210653e-06,0.000174099466260562,4.01497726095389
"TLE4",1.36390565234584,3.60280381916933e-16,4.61680481529162,3.89752889587781e-06,0.000174099466260562,4.01462300423873
"ESM1",-1.36340090366384,3.59449160251361e-16,-4.61509624685688,3.92973010335742e-06,0.000175095707300477,4.00701574072269
"CASP4",1.36271020040237,9.48315500200655e-17,4.61275822432724,3.97420802424436e-06,0.000176632577238338,3.99661044640416
"GATA6",1.36199451652667,-2.39247279395135e-16,4.61033564270812,4.02080338269835e-06,0.000178097545847487,3.9858343867536
"CYB5D1",1.36189526973623,4.25440932483312e-16,4.60999969347351,4.02730614161315e-06,0.000178097545847487,3.98434047373266
"PTPRC",1.36043200217466,2.1163626406917e-16,4.60504654974785,4.12435871347595e-06,0.000181934616665027,3.96232726308711
"EXOC2",-1.35889536233847,5.11598865123493e-16,-4.59984504172353,4.22868897152947e-06,0.000186072833874092,3.93923572341967
"METTL2B",-1.35751239118495,8.45677694538693e-18,-4.59516370040788,4.32474417048973e-06,0.000189357424831171,3.91847572130503
"METTL2A",-1.35751239118495,8.45677694538693e-18,-4.59516370040788,4.32474417048973e-06,0.000189357424831171,3.91847572130503
"BOLA2",-1.3570566432772,2.2253249590265e-16,-4.59362099902566,4.35685390717401e-06,0.000189823617645323,3.91163904709641
"BOLA2B",-1.3570566432772,2.2253249590265e-16,-4.59362099902566,4.35685390717401e-06,0.000189823617645323,3.91163904709641
"CD83",1.35638627016681,1.25406051284157e-16,4.59135179382164,4.40450048957291e-06,0.000191428032334288,3.90158695207209
"PACRG",1.35553790838086,1.95300951337056e-16,4.58848009901509,4.46551351613709e-06,0.000193604089673895,3.88887307666092
"ERVK13-1",1.35498165258625,1.00613961606655e-16,4.5865971796015,4.5059573047424e-06,0.000194879899177478,3.88054113147057
"POLE2",-1.35474272178874,6.53701629863927e-16,-4.58578840162294,4.52343681659162e-06,0.00019515871670412,3.87696332734069
"TRIM23",1.35391613434619,-7.59086081029518e-16,4.58299041271626,4.58441011343578e-06,0.000196704937231924,3.86459068597402
"FAM184A",1.35377739925489,9.97465998686664e-17,4.58252079604119,4.59472077767152e-06,0.000196704937231924,3.86251479212264
"RNF41",-1.35376474162997,-5.50666283405388e-16,-4.58247795012763,4.59566258573565e-06,0.000196704937231924,3.86232540660839
"SORD",-1.35365606769236,5.55111512312578e-17,-4.58211009010916,4.60375623347937e-06,0.000196704937231924,3.86069948172993
"LYPLA2",-1.35312999706918,5.81855165900554e-17,-4.5803293471508,4.64312952032344e-06,0.000197909200204822,3.85283052253907
"SAXO2",1.35128262960884,2.31874704622233e-16,4.57407602972242,4.78396512297544e-06,0.000203146844867845,3.82522184813281
"SLC31A2",1.35121783734237,-3.62159665682575e-16,4.57385670865183,4.7889781395156e-06,0.000203146844867845,3.82425422050427
"TPBG",1.34927364743239,1.51788304147971e-17,4.56727564835429,4.94176353687068e-06,0.000209126447855755,3.79524067473469
"KLF3-AS1",1.34808295655035,2.50992802930394e-17,4.56324517352763,5.03762804852342e-06,0.000212674469093868,3.77749237704202
"TCTEX1D1",1.34721399058111,2.54426109809932e-17,4.5603037337996,5.10871134516277e-06,0.000215161892820439,3.76454956338127
"TRIB3",-1.34688215546346,-2.88831458750138e-16,-4.55918047577479,5.13610877905669e-06,0.000215793532168671,3.75960924718586
"RGS2",1.34673736352864,-2.52601036152914e-16,4.55869035675466,5.14810733083718e-06,0.000215793532168671,3.75745398587766
"MYCN",-1.34646488204431,-4.12502786558318e-16,-4.55776801009032,5.17076002262447e-06,0.000216230671489845,3.75339866452116
"CADPS2",1.3462566871444,9.36750677027476e-17,4.55706327276865,5.18813255362917e-06,0.000216445464012138,3.75030066856799
"CD320",-1.34607318348061,-7.21355845427022e-17,-4.5564421149949,5.2034910863566e-06,0.000216575420768381,3.74757048203722
